update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-2.590403,521.392163,424.777087,516.480262,1.680138,0.280680,112.002
1,-2.542504,521.392163,424.777087,516.480262,1.238144,1.342887,6.777
2,-2.618416,521.392163,424.777087,516.480262,1.303958,1.591569,8.603
3,-4.633941,521.392163,424.777087,516.480262,1.258560,1.790063,12.748
4,-2.115270,521.392163,424.777087,516.480262,1.369986,0.828589,9.350
5,-2.456438,521.392163,424.777087,516.480262,1.187573,0.885934,5.235
6,-2.108288,521.392163,424.777087,516.480262,1.276643,1.111408,6.175
7,-3.890811,521.392163,424.777087,516.480262,1.615788,2.789544,8.947
8,-3.345684,521.392163,424.777087,516.480262,1.252632,1.022470,12.930
9,-2.474862,521.392163,424.777087,516.480262,1.204773,1.028576,11.691
10,-2.009559,521.392163,424.777087,516.480262,1.065979,0.731234,10.673
11,-3.386833,521.392163,424.777087,516.480262,0.990808,2.230637,6.400
12,-4.318607,521.392163,424.777087,516.480262,1.429935,1.791991,11.383
13,-1.075481,521.392163,424.777087,516.480262,1.320269,1.413156,12.209
14,-4.041505,521.392163,424.777087,516.480262,0.860315,2.023057,5.166
15,-1.778126,521.392163,424.777087,516.480262,1.318093,1.016812,13.840
16,-3.633057,521.392163,424.777087,516.480262,1.302948,1.589515,12.911
17,-3.121024,521.392163,424.777087,516.480262,1.193650,2.292270,9.440
18,-3.158895,521.392163,424.777087,516.480262,1.282033,1.519865,14.511
19,-2.723181,521.392163,424.777087,516.480262,1.394346,1.383768,11.850
20,-3.150701,423.914963,409.684388,436.572812,1.291534,1.061706,75.129
21,-1.357844,423.914963,409.684388,436.572812,1.067487,0.513377,12.018
22,-2.372771,423.914963,409.684388,436.572812,1.130634,2.011985,10.678
23,-3.541506,423.914963,409.684388,436.572812,1.349458,1.451837,15.048
24,-3.527828,423.914963,409.684388,436.572812,1.461261,1.803838,13.667
25,-4.126793,423.914963,409.684388,436.572812,1.327986,1.095432,10.025
26,-2.861016,423.914963,409.684388,436.572812,1.342346,1.407901,12.688
27,-3.280390,423.914963,409.684388,436.572812,1.395686,1.499335,6.437
