update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-4.156019,532.575325,410.867713,506.494812,2.806544,1.901420,11.876
1,-3.131392,532.575325,410.867713,506.494812,3.426521,1.179773,6.523
2,-4.158550,532.575325,410.867713,506.494812,2.522968,1.972235,5.128
3,-3.307925,532.575325,410.867713,506.494812,2.661400,1.073161,5.465
4,-1.695023,532.575325,410.867713,506.494812,2.672431,2.009983,5.071
5,-5.131124,532.575325,410.867713,506.494812,2.798013,2.217506,5.496
6,-4.121807,532.575325,410.867713,506.494812,2.532388,2.347172,5.137
7,-3.387777,532.575325,410.867713,506.494812,2.825873,2.461195,5.742
8,-3.516250,532.575325,410.867713,506.494812,2.731984,2.344173,5.552
9,-3.449959,532.575325,410.867713,506.494812,2.586598,2.156052,4.755
10,-2.319470,532.575325,410.867713,506.494812,2.877870,0.814903,5.596
11,-3.394083,532.575325,410.867713,506.494812,2.633348,2.589157,5.467
12,-3.686908,532.575325,410.867713,506.494812,2.753353,2.143868,5.329
13,-4.439190,532.575325,410.867713,506.494812,2.582453,1.609237,5.304
14,-2.093272,532.575325,410.867713,506.494812,2.917567,1.107720,5.344
15,-1.564068,532.575325,410.867713,506.494812,3.060929,1.009179,5.869
16,-3.944384,532.575325,410.867713,506.494812,2.899388,2.317450,5.567
17,-3.406838,532.575325,410.867713,506.494812,2.854907,2.235865,5.913
18,-6.452418,532.575325,410.867713,506.494812,2.674795,3.688351,5.504
19,-4.877461,532.575325,410.867713,506.494812,2.580406,1.602014,4.586
20,-2.555741,541.727512,419.440638,586.783475,2.937233,2.210109,11.506
21,-4.458147,541.727512,419.440638,586.783475,2.952617,2.238763,5.597
22,-2.081412,541.727512,419.440638,586.783475,2.572558,0.749673,4.889
23,-6.002619,541.727512,419.440638,586.783475,2.840780,2.642983,5.469
24,-1.884443,541.727512,419.440638,586.783475,2.840191,0.849096,5.575
25,-2.336890,541.727512,419.440638,586.783475,2.805414,1.092712,5.681
26,-1.257426,541.727512,419.440638,586.783475,3.008791,1.335573,5.703
27,-3.900604,541.727512,419.440638,586.783475,2.738370,2.395538,5.180
28,-4.438464,541.727512,419.440638,586.783475,2.718519,2.337897,5.697
29,-4.070508,541.727512,419.440638,586.783475,2.649080,1.883785,5.446
30,-2.161695,541.727512,419.440638,586.783475,2.967774,0.977570,6.159
31,-3.068770,541.727512,419.440638,586.783475,2.836089,1.420240,5.259
32,-0.884661,541.727512,419.440638,586.783475,2.857668,1.435877,5.566
33,-3.136200,541.727512,419.440638,586.783475,2.586994,0.808809,5.341
34,-2.212217,541.727512,419.440638,586.783475,2.834684,2.681783,5.611
35,-4.243403,541.727512,419.440638,586.783475,2.886444,1.504007,5.637
36,-3.432693,541.727512,419.440638,586.783475,2.824317,1.805998,5.301
37,-4.995607,541.727512,419.440638,586.783475,2.509486,3.240858,5.271
38,-4.577980,541.727512,419.440638,586.783475,2.746905,1.784257,5.370
39,-7.589534,541.727512,419.440638,586.783475,2.636354,2.961901,5.455
40,-3.184361,530.914088,409.496888,592.535350,2.895904,2.398398,11.169
41,-3.803818,530.914088,409.496888,592.535350,2.735117,1.657153,5.412
42,-6.398722,530.914088,409.496888,592.535350,2.625247,2.806433,5.422
43,-3.972681,530.914088,409.496888,592.535350,2.700522,1.798613,5.268
44,-2.689058,530.914088,409.496888,592.535350,2.667635,1.027929,5.183
45,-2.927223,530.914088,409.496888,592.535350,2.656082,1.375276,5.445
46,-3.903203,530.914088,409.496888,592.535350,2.761282,2.644117,5.639
47,-5.042281,530.914088,409.496888,592.535350,2.632499,1.843912,5.453
48,-2.599630,530.914088,409.496888,592.535350,2.905180,0.762257,5.797
49,-3.778231,530.914088,409.496888,592.535350,2.734652,2.121666,5.216
50,-3.663145,530.914088,409.496888,592.535350,3.050018,1.597692,5.776
51,-6.047446,530.914088,409.496888,592.535350,2.719892,2.323064,5.505
52,-2.982431,530.914088,409.496888,592.535350,2.840382,1.802467,5.676
53,-4.719179,530.914088,409.496888,592.535350,2.877589,2.432357,5.738
54,-2.157603,530.914088,409.496888,592.535350,2.771900,0.879570,5.015
55,-3.957263,530.914088,409.496888,592.535350,2.991117,3.026146,5.636
56,-4.388326,530.914088,409.496888,592.535350,3.072063,1.904326,5.881
57,-2.565172,530.914088,409.496888,592.535350,2.740624,2.523410,5.636
58,-4.210708,530.914088,409.496888,592.535350,2.671162,1.775352,4.906
59,-2.561085,530.914088,409.496888,592.535350,2.620628,1.824136,5.377
60,-3.992660,521.288513,409.559388,564.651925,2.881704,1.490305,12.124
61,-2.081101,521.288513,409.559388,564.651925,2.744284,1.047887,5.440
62,-3.736434,521.288513,409.559388,564.651925,2.789877,2.418070,5.287
63,-8.079014,521.288513,409.559388,564.651925,2.642736,2.532655,5.238
64,-1.890240,521.288513,409.559388,564.651925,2.772076,1.075274,5.702
65,-2.487736,521.288513,409.559388,564.651925,2.896449,1.427743,5.642
66,-2.285699,521.288513,409.559388,564.651925,2.686640,0.932366,4.984
67,-3.142859,521.288513,409.559388,564.651925,2.859406,4.582894,5.658
68,-6.544666,521.288513,409.559388,564.651925,2.740486,1.632146,5.489
69,-3.492076,521.288513,409.559388,564.651925,2.994087,1.306689,5.807
70,-3.735186,521.288513,409.559388,564.651925,2.707112,3.179080,5.540
71,-4.454146,521.288513,409.559388,564.651925,2.807040,1.948187,5.330
72,-2.273377,521.288513,409.559388,564.651925,2.640403,1.054569,5.232
