update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-3.195340,584.151025,421.747838,569.159413,1.754502,1.583324,31.888
1,-3.564749,584.151025,421.747838,569.159413,1.694643,1.411680,15.065
2,-3.886142,584.151025,421.747838,569.159413,1.727671,1.143984,13.079
3,-1.972765,584.151025,421.747838,569.159413,1.983954,1.323655,12.268
4,-4.746708,584.151025,421.747838,569.159413,1.976563,2.003366,10.826
5,-2.106727,584.151025,421.747838,569.159413,1.625226,1.621467,12.580
6,-4.376075,584.151025,421.747838,569.159413,1.841502,1.764880,10.126
7,-4.156884,584.151025,421.747838,569.159413,1.587582,2.156382,11.317
8,-4.791994,584.151025,421.747838,569.159413,1.843383,2.860547,14.689
9,-4.487246,584.151025,421.747838,569.159413,1.151983,2.176554,12.343
10,-3.208466,584.151025,421.747838,569.159413,1.478373,1.522410,12.562
11,-2.965029,584.151025,421.747838,569.159413,1.555423,1.733513,10.136
12,-3.332748,584.151025,421.747838,569.159413,1.746729,1.280157,10.474
13,-3.400419,584.151025,421.747838,569.159413,1.505101,36.757619,15.567
14,-9.715543,584.151025,421.747838,569.159413,1.563407,4.494973,11.475
15,-5.110096,584.151025,421.747838,569.159413,1.798953,2.038784,14.297
16,-2.883288,584.151025,421.747838,569.159413,2.147648,1.306096,14.851
17,-3.284155,584.151025,421.747838,569.159413,1.833303,1.640577,15.168
18,-3.908871,584.151025,421.747838,569.159413,1.737947,3.079757,13.605
19,-4.720391,584.151025,421.747838,569.159413,1.655422,2.414021,15.294
20,-2.774203,483.692612,419.620775,480.494019,1.775937,2.006766,30.313
21,-3.456357,483.692612,419.620775,480.494019,1.665775,1.825982,13.557
22,-4.354346,483.692612,419.620775,480.494019,1.705951,2.146202,15.743
23,-2.803486,483.692612,419.620775,480.494019,1.816201,1.788590,14.273
24,-3.873771,483.692612,419.620775,480.494019,1.297561,1.610650,13.549
25,-2.728859,483.692612,419.620775,480.494019,1.735796,2.078189,14.185
26,-3.622575,483.692612,419.620775,480.494019,1.659033,2.089764,13.431
27,-3.486618,483.692612,419.620775,480.494019,2.196549,1.400197,11.439
28,-3.889779,483.692612,419.620775,480.494019,1.697914,1.634659,13.380
29,-5.600491,483.692612,419.620775,480.494019,1.531223,2.408118,14.761
30,-2.585258,483.692612,419.620775,480.494019,1.830812,1.305591,15.175
31,-2.693047,483.692612,419.620775,480.494019,1.495288,1.918242,13.491
32,-4.500163,483.692612,419.620775,480.494019,1.299711,1.605506,13.971
33,-3.468775,483.692612,419.620775,480.494019,2.246985,4.245859,14.314
34,-1.495157,483.692612,419.620775,480.494019,1.792743,0.886359,13.795
35,-1.349691,483.692612,419.620775,480.494019,1.512342,0.669443,14.141
36,-3.210352,483.692612,419.620775,480.494019,1.344642,1.080223,14.793
37,-3.063287,483.692612,419.620775,480.494019,1.892035,1.404587,13.843
38,-2.150966,483.692612,419.620775,480.494019,1.580138,0.855052,13.794
39,-1.847092,483.692612,419.620775,480.494019,1.797029,1.173339,14.953
40,-3.121601,481.645125,409.738137,490.991875,1.412080,1.681928,31.577
41,-4.034863,481.645125,409.738137,490.991875,1.130376,1.717156,14.060
42,-4.425709,481.645125,409.738137,490.991875,1.576921,1.539566,12.910
43,-3.060340,481.645125,409.738137,490.991875,1.640210,1.910230,12.886
44,-3.482135,481.645125,409.738137,490.991875,1.611693,1.203104,14.160
45,-3.160617,481.645125,409.738137,490.991875,1.274946,1.601254,13.497
46,-5.697019,481.645125,409.738137,490.991875,1.498131,1.578853,12.472
47,-4.166309,481.645125,409.738137,490.991875,1.463709,1.809222,14.778
48,-2.617916,481.645125,409.738137,490.991875,1.852754,1.211504,12.015
49,-2.851351,481.645125,409.738137,490.991875,1.536797,1.094649,13.064
50,-3.206023,481.645125,409.738137,490.991875,1.836022,1.080534,15.867
51,-1.987939,481.645125,409.738137,490.991875,2.038399,1.004124,14.861
52,-4.541344,481.645125,409.738137,490.991875,1.523820,2.011059,12.971
53,-5.188843,481.645125,409.738137,490.991875,1.654718,1.050527,10.811
54,-3.081555,481.645125,409.738137,490.991875,1.488783,1.050043,13.353
55,-1.225683,481.645125,409.738137,490.991875,1.505099,0.633930,13.366
56,-3.463369,481.645125,409.738137,490.991875,1.991645,1.912699,15.305
57,-4.914458,481.645125,409.738137,490.991875,1.871809,2.246708,15.197
58,-2.932028,481.645125,409.738137,490.991875,1.861485,0.774848,13.243
59,-1.901454,481.645125,409.738137,490.991875,1.728244,0.703166,13.236
60,-2.692017,511.044638,410.121888,514.990638,1.840328,1.637307,31.615
61,-4.304214,511.044638,410.121888,514.990638,1.603670,1.460419,14.072
62,-5.015222,511.044638,410.121888,514.990638,1.198947,1.535192,14.116
63,-4.989349,511.044638,410.121888,514.990638,1.792520,5.589865,15.122
64,-3.469206,511.044638,410.121888,514.990638,1.573269,0.638332,12.705
65,-3.768742,511.044638,410.121888,514.990638,1.555471,1.084512,15.283
66,-3.453270,511.044638,410.121888,514.990638,2.181814,1.319791,13.704
67,-1.423108,511.044638,410.121888,514.990638,1.444951,1.249668,11.799
68,-4.444298,511.044638,410.121888,514.990638,2.005802,0.966376,12.084
69,-1.528152,511.044638,410.121888,514.990638,1.873788,0.706544,17.968
70,-3.576983,511.044638,410.121888,514.990638,1.662792,2.714491,12.408
71,-4.421516,511.044638,410.121888,514.990638,1.803987,1.504596,15.688
72,-4.078435,511.044638,410.121888,514.990638,1.907144,1.285993,11.916
73,-1.783396,511.044638,410.121888,514.990638,2.024997,1.363400,17.357
74,-4.209361,511.044638,410.121888,514.990638,2.083066,0.966749,12.151
75,-4.107160,511.044638,410.121888,514.990638,1.880116,1.791823,15.387
76,-2.883083,511.044638,410.121888,514.990638,1.539785,1.322596,14.236
77,-3.944627,511.044638,410.121888,514.990638,1.286574,1.704185,15.069
78,-3.100782,511.044638,410.121888,514.990638,1.734961,2.706720,12.806
79,-7.307162,511.044638,410.121888,514.990638,2.299765,2.323505,16.549
80,-3.996655,483.747687,409.825700,488.840862,1.883017,1.338831,30.671
81,-4.297910,483.747687,409.825700,488.840862,1.379459,2.138990,13.538
82,-4.516237,483.747687,409.825700,488.840862,1.687324,1.980418,16.305
83,-6.303283,483.747687,409.825700,488.840862,1.383313,3.669727,14.023
84,-2.908760,483.747687,409.825700,488.840862,1.485575,1.751553,14.775
85,-4.162680,483.747687,409.825700,488.840862,1.794438,1.708970,15.278
86,-3.304625,483.747687,409.825700,488.840862,1.136162,1.582721,14.266
87,-1.671477,483.747687,409.825700,488.840862,1.467854,1.598672,10.756
88,-4.151245,483.747687,409.825700,488.840862,1.596255,1.748238,13.553
89,-1.129914,483.747687,409.825700,488.840862,1.859279,0.742259,14.763
90,-3.280214,483.747687,409.825700,488.840862,1.607474,1.812340,15.860
91,-6.510691,483.747687,409.825700,488.840862,1.374219,2.064007,11.477
92,-4.577376,483.747687,409.825700,488.840862,1.713383,1.783460,13.640
93,-2.849939,483.747687,409.825700,488.840862,1.677515,0.942130,10.585
94,-1.707762,483.747687,409.825700,488.840862,1.815969,0.857198,13.023
95,-3.249652,483.747687,409.825700,488.840862,1.669605,1.020331,14.143
96,-2.435357,483.747687,409.825700,488.840862,1.921782,0.801201,14.291
97,-3.105655,483.747687,409.825700,488.840862,1.506101,1.524643,12.731
98,-2.461363,483.747687,409.825700,488.840862,1.696509,1.507112,13.560
99,-2.326516,483.747687,409.825700,488.840862,1.642162,1.174173,13.641
100,-2.658349,460.613200,409.825700,463.571937,1.854154,0.796706,34.791
101,-4.253397,460.613200,409.825700,463.571937,1.226818,1.915061,12.897
102,-3.210811,460.613200,409.825700,463.571937,1.657526,1.361722,15.121
103,-3.867965,460.613200,409.825700,463.571937,1.855976,0.895905,12.334
104,-2.644495,460.613200,409.825700,463.571937,1.456337,1.475798,13.897
105,-4.185769,460.613200,409.825700,463.571937,1.503877,2.027273,15.574
106,-2.691823,460.613200,409.825700,463.571937,1.420826,2.696557,11.710
107,-5.990728,460.613200,409.825700,463.571937,1.738983,2.202094,12.130
108,-4.227338,460.613200,409.825700,463.571937,1.359549,3.079010,12.246
109,-3.949756,460.613200,409.825700,463.571937,1.336039,1.100487,15.114
110,-0.904020,460.613200,409.825700,463.571937,1.413444,1.719133,14.353
111,-6.040553,460.613200,409.825700,463.571937,1.817469,1.677335,12.377
112,-3.813918,460.613200,409.825700,463.571937,1.718836,2.203460,15.263
113,-1.958169,460.613200,409.825700,463.571937,1.716198,1.601421,13.118
114,-3.105443,460.613200,409.825700,463.571937,1.468492,1.815188,14.417
115,-3.703877,460.613200,409.825700,463.571937,1.529195,1.322225,14.677
116,-2.424625,460.613200,409.825700,463.571937,1.397819,0.912295,16.081
117,-2.069190,460.613200,409.825700,463.571937,1.727458,0.896905,13.235
118,-2.070824,460.613200,409.825700,463.571937,1.473935,0.580153,15.746
119,-2.799918,460.613200,409.825700,463.571937,1.531771,0.820913,13.979
120,-5.269946,490.017588,411.617713,498.598362,1.713589,2.229428,31.796
121,-4.876265,490.017588,411.617713,498.598362,1.867706,1.570944,14.881
122,-1.931775,490.017588,411.617713,498.598362,1.351982,0.998957,13.018
123,-2.963238,490.017588,411.617713,498.598362,1.748896,1.928265,14.579
124,-3.668554,490.017588,411.617713,498.598362,2.072887,1.229689,14.849
125,-2.130725,490.017588,411.617713,498.598362,1.590560,1.053863,13.857
126,-2.881777,490.017588,411.617713,498.598362,2.014481,0.615170,12.320
127,-1.351537,490.017588,411.617713,498.598362,1.676916,0.486657,13.347
128,-1.677385,490.017588,411.617713,498.598362,1.700327,0.923813,14.544
129,-3.969858,490.017588,411.617713,498.598362,1.597869,1.433215,13.499
130,-1.771792,490.017588,411.617713,498.598362,1.437247,0.710501,14.116
131,-2.359601,490.017588,411.617713,498.598362,1.357192,0.966514,13.508
132,-3.334486,490.017588,411.617713,498.598362,1.736343,3.951726,13.423
133,-3.482638,490.017588,411.617713,498.598362,1.754628,1.004466,12.319
134,-1.681255,490.017588,411.617713,498.598362,1.589909,0.771519,16.458
135,-1.282357,490.017588,411.617713,498.598362,1.624639,0.589633,14.139
136,-1.705067,490.017588,411.617713,498.598362,1.424304,0.636221,16.063
137,-4.695889,490.017588,411.617713,498.598362,1.489426,1.372834,14.881
138,-2.525560,490.017588,411.617713,498.598362,1.460439,1.727528,17.303
139,-4.307901,490.017588,411.617713,498.598362,1.415633,1.446591,11.975
140,-3.100580,452.993037,410.492713,456.727863,1.569579,1.250945,29.440
141,-3.049508,452.993037,410.492713,456.727863,1.672293,1.418304,14.474
142,-2.723031,452.993037,410.492713,456.727863,1.595952,0.959352,12.489
143,-4.164792,452.993037,410.492713,456.727863,1.764095,1.861201,14.626
144,-4.303802,452.993037,410.492713,456.727863,1.546459,3.591692,14.278
145,-5.336456,452.993037,410.492713,456.727863,1.485479,2.488536,13.505
146,-3.557580,452.993037,410.492713,456.727863,1.842803,2.535855,12.717
147,-2.364335,452.993037,410.492713,456.727863,1.359923,2.127034,13.795
148,-5.180049,452.993037,410.492713,456.727863,1.697334,2.320769,12.980
149,-5.516693,452.993037,410.492713,456.727863,1.585167,4.332125,15.073
150,-3.408650,452.993037,410.492713,456.727863,1.125843,1.634924,14.222
151,-1.996591,452.993037,410.492713,456.727863,1.724358,1.077668,14.286
152,-2.382187,452.993037,410.492713,456.727863,1.686122,0.853971,11.349
153,-1.567865,452.993037,410.492713,456.727863,1.601112,1.198053,13.443
154,-3.002555,452.993037,410.492713,456.727863,1.726748,0.559223,13.393
155,-2.959019,452.993037,410.492713,456.727863,1.630527,1.454267,15.154
156,-2.893535,452.993037,410.492713,456.727863,1.652248,1.245275,14.422
157,-3.661523,452.993037,410.492713,456.727863,1.962309,1.448179,14.125
158,-5.073860,452.993037,410.492713,456.727863,1.502667,1.756857,14.661
159,-3.990847,452.993037,410.492713,456.727863,1.851579,1.323929,14.733
160,-3.084101,459.271363,410.367713,469.284112,1.796655,1.720700,32.693
161,-4.438636,459.271363,410.367713,469.284112,1.987106,3.510311,16.762
162,-3.066019,459.271363,410.367713,469.284112,1.310319,0.915881,12.999
163,-2.019592,459.271363,410.367713,469.284112,1.732003,0.887855,14.164
164,-1.444744,459.271363,410.367713,469.284112,1.817769,0.974416,16.739
165,-3.593920,459.271363,410.367713,469.284112,1.771633,1.152387,12.476
166,-2.585159,459.271363,410.367713,469.284112,1.910010,0.744175,11.750
167,-4.694704,459.271363,410.367713,469.284112,1.687967,2.208345,12.699
168,-2.643458,459.271363,410.367713,469.284112,1.698823,0.780481,15.025
169,-3.583101,459.271363,410.367713,469.284112,1.860679,0.747047,13.796
170,-1.233238,459.271363,410.367713,469.284112,1.700866,0.930329,13.258
171,-2.164046,459.271363,410.367713,469.284112,1.645660,1.616735,13.754
172,-4.815146,459.271363,410.367713,469.284112,1.486282,1.595146,12.413
173,-3.626827,459.271363,410.367713,469.284112,1.736569,1.049303,15.151
174,-2.168125,459.271363,410.367713,469.284112,1.059844,0.396785,14.333
175,-1.718692,459.271363,410.367713,469.284112,1.777820,0.535378,13.698
176,-3.338955,459.271363,410.367713,469.284112,1.845976,0.921709,13.602
177,-3.696934,459.271363,410.367713,469.284112,1.934917,1.745005,13.618
178,-4.204143,459.271363,410.367713,469.284112,1.636543,1.741521,15.595
179,-4.491567,459.271363,410.367713,469.284112,1.414299,3.151115,13.716
180,-3.146553,541.216563,412.180213,551.401012,1.826009,0.897914,31.728
181,-3.996767,541.216563,412.180213,551.401012,1.822835,3.268902,12.858
182,-4.717640,541.216563,412.180213,551.401012,1.931163,2.720328,13.597
183,-2.551036,541.216563,412.180213,551.401012,1.555915,1.304383,12.719
184,-5.952309,541.216563,412.180213,551.401012,1.571343,4.672173,15.293
185,-3.501418,541.216563,412.180213,551.401012,1.938656,2.566391,12.703
186,-2.465634,541.216563,412.180213,551.401012,1.713273,1.328044,15.113
187,-2.927277,541.216563,412.180213,551.401012,1.914411,1.939078,11.321
188,-2.807823,541.216563,412.180213,551.401012,1.651135,1.470105,14.003
189,-4.521079,541.216563,412.180213,551.401012,1.816853,3.437520,15.311
190,-5.162630,541.216563,412.180213,551.401012,1.876276,2.432846,15.188
191,-3.772473,541.216563,412.180213,551.401012,1.753270,1.261632,11.537
192,-2.281291,541.216563,412.180213,551.401012,1.763181,1.348284,13.623
193,-3.766870,541.216563,412.180213,551.401012,1.650083,1.779696,12.417
194,-2.178042,541.216563,412.180213,551.401012,1.693553,0.883241,12.306
195,-2.807935,541.216563,412.180213,551.401012,1.550899,1.452910,13.617
196,-1.797081,541.216563,412.180213,551.401012,1.743604,0.534766,13.402
197,-1.233729,541.216563,412.180213,551.401012,1.506336,0.367085,13.835
198,-2.283782,541.216563,412.180213,551.401012,1.721399,0.509865,13.634
199,-1.852650,541.216563,412.180213,551.401012,1.470578,0.381429,14.264
200,-3.362535,517.777950,409.827088,550.993313,1.695008,0.701482,33.187
201,-2.555284,517.777950,409.827088,550.993313,1.739939,1.019142,12.551
202,-2.127773,517.777950,409.827088,550.993313,1.571621,1.258338,14.984
203,-3.509587,517.777950,409.827088,550.993313,1.224757,3.070341,12.202
204,-5.844235,517.777950,409.827088,550.993313,1.951768,1.691370,15.561
205,-2.068611,517.777950,409.827088,550.993313,1.555250,1.435163,13.743
206,-3.368916,517.777950,409.827088,550.993313,1.425964,1.211286,12.652
207,-3.257696,517.777950,409.827088,550.993313,1.336473,2.382644,13.571
208,-3.837154,517.777950,409.827088,550.993313,1.175107,2.232281,11.790
209,-4.374650,517.777950,409.827088,550.993313,1.619494,1.059034,13.909
210,-2.325752,517.777950,409.827088,550.993313,1.428154,0.935377,14.592
211,-2.747686,517.777950,409.827088,550.993313,1.447074,0.982652,12.141
212,-2.215768,517.777950,409.827088,550.993313,1.790845,0.728435,14.411
213,-1.933487,517.777950,409.827088,550.993313,1.595631,0.562927,11.485
214,-3.641415,517.777950,409.827088,550.993313,1.474578,1.514816,14.388
215,-2.867889,517.777950,409.827088,550.993313,1.700284,1.139563,13.080
216,-2.764524,517.777950,409.827088,550.993313,1.923198,1.072034,14.085
217,-2.257422,517.777950,409.827088,550.993313,1.988502,0.686245,13.985
218,-2.018031,517.777950,409.827088,550.993313,1.777275,0.983634,15.276
219,-5.573648,517.777950,409.827088,550.993313,1.827644,2.087662,14.091
220,-4.087018,527.391325,410.305213,557.181012,1.512763,2.152963,33.050
221,-3.556516,527.391325,410.305213,557.181012,1.308689,1.503332,14.733
222,-2.267538,527.391325,410.305213,557.181012,1.658104,1.316529,12.731
223,-4.234316,527.391325,410.305213,557.181012,2.132025,1.433152,16.809
224,-3.097732,527.391325,410.305213,557.181012,1.516497,3.655438,13.631
225,-4.106646,527.391325,410.305213,557.181012,1.767149,3.885805,13.654
226,-5.982530,527.391325,410.305213,557.181012,2.000804,2.394685,12.037
227,-3.717757,527.391325,410.305213,557.181012,1.301080,2.024456,13.890
228,-1.970743,527.391325,410.305213,557.181012,1.461300,1.016591,12.601
229,-2.277174,527.391325,410.305213,557.181012,1.666444,2.097624,12.288
230,-3.721473,527.391325,410.305213,557.181012,1.643455,1.512628,12.984
231,-3.848867,527.391325,410.305213,557.181012,1.449885,1.565309,13.986
232,-2.424900,527.391325,410.305213,557.181012,1.916115,1.172692,13.457
233,-3.162139,527.391325,410.305213,557.181012,1.623196,2.485107,12.384
234,-4.626030,527.391325,410.305213,557.181012,1.460204,1.462992,14.108
235,-2.513378,527.391325,410.305213,557.181012,1.472084,0.500197,15.375
236,-1.482614,527.391325,410.305213,557.181012,1.818663,1.330885,13.438
237,-3.082021,527.391325,410.305213,557.181012,1.817705,1.036414,14.774
238,-3.054704,527.391325,410.305213,557.181012,1.668442,1.963486,15.673
239,-2.078486,527.391325,410.305213,557.181012,1.875407,1.379128,13.234
