instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c01_replay_150_0146,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,29.310000000000002,2.3284653333333334,0.0,,0.0,0.0,0.0,150,0.017186570912599564,,1,0.0025779856368899345,92,16.914099999999983,17,2
c01_replay_150_0146,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,29.310000000000002,2.3284653333333334,0.0,,0.0,0.0,0.0,150,0.018514251957337063,,1,0.0027771377936005592,92,16.914099999999983,17,2
c01_replay_150_0146,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,29.310000000000002,2.3284653333333334,0.0,,0.0,0.0,0.0,150,0.026065371930599213,,1,0.003909805789589882,92,16.914099999999983,17,2
c01_replay_150_0147,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,267.4592,105.2826,6.401215333333333,0.006666666666666667,0.0,0.012195121951219513,0.0,0.0,150,0.015177186578512192,,1,0.0022765779867768288,269,139.43630000000016,16,3
c01_replay_150_0147,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,267.4592,105.2826,6.401215333333333,0.006666666666666667,0.0,0.012195121951219513,0.0,0.0,150,0.024011222024758656,,1,0.0036016833037137985,269,139.43630000000016,16,3
c01_replay_150_0147,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,267.4592,105.2826,6.401215333333333,0.006666666666666667,0.0,0.012195121951219513,0.0,0.0,150,0.025722111264864605,,1,0.0038583166897296906,269,139.43630000000016,16,3
c01_replay_150_0147,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,267.4592,105.2826,6.401215333333333,0.006666666666666667,0.0,0.012195121951219513,0.0,0.0,150,0.03579265748461088,,1,0.005368898622691631,269,139.43630000000016,16,3
c01_replay_150_0148,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,25.2483,4.002352,0.0,,0.0,0.0,0.0,150,0.03751744826634725,,1,0.005627617239952087,831,163.6385,45,30
c01_replay_150_0148,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,25.2483,4.085454666666666,0.0,,0.0,0.0,0.0,150,0.10487070307135582,,1,0.015730605460703373,741,130.95020000000028,47,16
c01_replay_150_0148,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,25.2483,4.085454666666666,0.0,,0.0,0.0,0.0,150,0.11115783204634984,,1,0.016673674806952477,741,130.95020000000028,47,16
c01_replay_150_0148,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,25.2483,4.085454666666666,0.0,,0.0,0.0,0.0,150,0.19975575928886732,,1,0.029963363893330097,813,131.92580000000012,51,16
c01_replay_150_0149,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,128.0,34.3036,3.131774666666666,0.006666666666666667,0.5,0.0,0.0,0.0,150,0.010254178196191788,,1,0.0015381267294287682,39,6.257299999999997,5,1
c01_replay_150_0149,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,128.0,34.3036,3.131774666666666,0.006666666666666667,0.5,0.0,0.0,0.0,150,0.012644529342651367,,1,0.001896679401397705,39,6.257299999999997,5,1
c01_replay_150_0149,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,128.0,34.3036,3.131774666666666,0.006666666666666667,0.5,0.0,0.0,0.0,150,0.013466160744428635,,1,0.002019924111664295,39,6.257299999999997,5,1
c01_replay_150_0149,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,128.0,34.3036,3.131774666666666,0.006666666666666667,0.5,0.0,0.0,0.0,150,0.02020657683412234,,1,0.003030986525118351,39,6.257299999999997,5,1
c01_replay_150_0150,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,33.687200000000004,3.0887633333333335,0.0,,0.0,0.0,0.0,150,0.008219337711731592,,1,0.001232900656759739,2,0.11280000000000001,2,0
c01_replay_150_0150,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,33.687200000000004,3.0887633333333335,0.0,,0.0,0.0,0.0,150,0.01002283145984014,,1,0.0015034247189760208,2,0.11280000000000001,2,0
c01_replay_150_0150,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,33.687200000000004,3.0887633333333335,0.0,,0.0,0.0,0.0,150,0.010751765221357346,,1,0.0016127647832036018,2,0.11280000000000001,2,0
c01_replay_150_0150,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,33.687200000000004,3.0887633333333335,0.0,,0.0,0.0,0.0,150,0.01528225839138031,,1,0.0022923387587070465,2,0.11280000000000001,2,0
c01_replay_150_0151,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,32.0,35.8833,3.229756,0.006666666666666667,,0.015873015873015872,0.0,0.0,150,0.012005617221196493,,1,0.0018008425831794739,119,19.33810000000006,22,0
c01_replay_150_0151,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,32.0,35.8833,3.2221666666666664,0.006666666666666667,,0.015873015873015872,0.0,0.0,150,0.0144402248164018,,1,0.00216603372246027,45,15.074299999999997,16,2
c01_replay_150_0151,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,32.0,35.8833,3.2221666666666664,0.006666666666666667,,0.015873015873015872,0.0,0.0,150,0.015839630117019016,,1,0.0023759445175528526,45,15.074299999999997,16,2
c01_replay_150_0151,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,32.0,35.8833,3.2323153333333337,0.006666666666666667,,0.015873015873015872,0.0,0.0,150,0.027890317142009735,,1,0.00418354757130146,111,20.912100000000073,25,0
c01_replay_150_0152,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,551.7296,98.8648,7.1750533333333335,0.02666666666666667,,0.03333333333333333,0.0625,0.0,150,0.01509747157494227,,1,0.0022646207362413406,218,55.46549999999999,17,3
c01_replay_150_0152,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,551.7296,98.8648,7.105276666666666,0.02666666666666667,,0.03333333333333333,0.0625,0.0,150,0.01725917061169942,,1,0.0025888755917549133,89,21.299299999999928,8,9
c01_replay_150_0152,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,551.7296,98.8648,7.105276666666666,0.02666666666666667,,0.03333333333333333,0.0625,0.0,150,0.017877059678236645,,1,0.0026815589517354965,89,21.299299999999928,8,9
c01_replay_150_0152,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,551.7296,98.8648,7.105276666666666,0.02666666666666667,,0.03333333333333333,0.0625,0.0,150,0.023725057641665142,,1,0.003558758646249771,89,21.299299999999928,8,9
c01_replay_150_0153,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,276.1956,110.8648,8.425444666666666,0.02666666666666667,,0.05263157894736842,0.0,0.0,150,0.02875503773490588,,1,0.004313255660235882,778,351.60639999999836,37,2
c01_replay_150_0153,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,276.1956,101.3648,8.822052666666666,0.02666666666666667,,0.05263157894736842,0.0,0.0,150,0.06250321865081787,,1,0.00937548279762268,838,362.92259999999817,36,7
c01_replay_150_0153,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,276.1956,101.3648,8.822052666666666,0.02666666666666667,,0.05263157894736842,0.0,0.0,150,0.06582193076610565,,1,0.009873289614915848,838,362.92259999999817,36,7
c01_replay_150_0153,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,276.1956,101.3648,8.822052666666666,0.02666666666666667,,0.05263157894736842,0.0,0.0,150,0.09715890511870384,,1,0.014573835767805576,838,362.92259999999817,36,7
c01_replay_150_0154,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,66.9772,4.04549,0.0,0.0,0.0,0.0,0.0,150,0.01752404496073723,,1,0.0026286067441105843,273,60.14459999999989,12,5
c01_replay_150_0154,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,66.9772,4.04549,0.0,0.0,0.0,0.0,0.0,150,0.02547040581703186,,1,0.003820560872554779,273,60.14459999999989,12,5
c01_replay_150_0154,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,66.9772,4.04549,0.0,0.0,0.0,0.0,0.0,150,0.027670226991176605,,1,0.004150534048676491,273,60.14459999999989,12,5
c01_replay_150_0154,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,66.9772,4.04549,0.0,0.0,0.0,0.0,0.0,150,0.04194553941488266,,1,0.006291830912232399,273,60.14459999999989,12,5
