instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c10_replay_400_0115,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,91.2265,3.34716875,0.0,0.0,0.0,0.0,0.0,400,1.807443960569799,,1,0.7229775842279196,11159,1294.8810999999755,81,194
c10_replay_400_0115,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,91.2265,3.34716875,0.0,0.0,0.0,0.0,0.0,400,1.851916629821062,,1,0.7407666519284248,11159,1294.8810999999755,81,194
c10_replay_400_0115,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,91.2265,3.349439,0.0,0.0,0.0,0.0,0.0,400,2.845632117241621,,1,1.1382528468966484,11190,1332.5090999999932,82,195
c10_replay_400_0116,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,434.55359999999996,114.59,5.719653000000001,0.01,0.6666666666666666,0.0,0.0,0.0,400,0.0625958782620728,,1,0.02503835130482912,1957,475.0749999999999,130,55
c10_replay_400_0116,10,400,replay,full,,0.8,0.6,,,atc_patient,301,441.9936,114.84,6.02884,0.01,0.6666666666666666,0.0,0.0,0.0,400,0.1731397002004087,,1,0.06925588008016348,1943,369.51490000000035,122,59
c10_replay_400_0116,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,441.9936,114.84,6.02884,0.01,0.6666666666666666,0.0,0.0,0.0,400,0.1784905046224594,,1,0.07139620184898376,1943,369.51490000000035,122,59
c10_replay_400_0116,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,441.9936,114.84,5.94410975,0.01,0.6666666666666666,0.0,0.0,0.0,400,0.341302293818444,,1,0.1365209175273776,1614,472.15609999999776,104,57
c10_replay_400_0117,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,268.52,99.6148,5.1884222499999995,0.005,0.09090909090909091,0.034482758620689655,0.0,0.0,400,0.19999420503154397,,1,0.07999768201261759,6367,1103.1853999999935,148,93
c10_replay_400_0117,10,400,replay,full,,0.8,0.6,,,atc_patient,301,226.0,95.8848,5.3746675,0.005,0.09090909090909091,0.034482758620689655,0.0,0.0,400,0.31288657803088427,,1,0.1251546312123537,3122,438.6775000000039,73,105
c10_replay_400_0117,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,226.0,95.8848,5.3746675,0.005,0.09090909090909091,0.034482758620689655,0.0,0.0,400,0.3198533388786018,,1,0.12794133555144072,3122,438.6775000000039,73,105
