update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-4.908681,233735.170800,282238.319594,229052.872163,1.995253,1.091328,49.123
1,-3.219433,233735.170800,282238.319594,229052.872163,1.829229,1.232197,1.940
2,-3.902610,233735.170800,282238.319594,229052.872163,1.818653,0.530098,1.730
3,-1.422607,233735.170800,282238.319594,229052.872163,1.816141,0.446790,2.013
4,-2.457723,233735.170800,282238.319594,229052.872163,1.776473,0.478624,2.090
5,-2.606760,233735.170800,282238.319594,229052.872163,1.630474,1.123122,1.775
6,-2.642567,233735.170800,282238.319594,229052.872163,1.803723,0.833598,1.902
7,-4.108641,233735.170800,282238.319594,229052.872163,1.751276,1.749328,4.169
8,-4.452776,233735.170800,282238.319594,229052.872163,1.889132,0.892701,4.377
9,-4.345033,233735.170800,282238.319594,229052.872163,2.169610,0.922756,4.704
10,-3.491329,233735.170800,282238.319594,229052.872163,1.750381,1.122882,4.077
11,-3.534341,233735.170800,282238.319594,229052.872163,1.894585,0.726039,4.213
12,-3.575089,233735.170800,282238.319594,229052.872163,1.775173,1.378955,4.038
13,-1.986845,233735.170800,282238.319594,229052.872163,1.830423,0.773831,4.036
14,-1.470627,233735.170800,282238.319594,229052.872163,1.684499,0.635237,4.298
15,-3.122354,233735.170800,282238.319594,229052.872163,1.591344,1.551607,4.093
16,-6.218364,233735.170800,282238.319594,229052.872163,1.653078,2.018299,4.102
17,-4.028751,233735.170800,282238.319594,229052.872163,1.642981,1.436911,4.115
18,-5.013836,233735.170800,282238.319594,229052.872163,1.855554,1.993295,4.191
19,-2.920986,233735.170800,282238.319594,229052.872163,1.750208,1.473273,3.989
20,-4.171362,1307.375056,2296.538984,1429.007869,1.682085,0.940347,46.780
21,-2.540759,1307.375056,2296.538984,1429.007869,1.617368,0.479705,1.962
22,-2.504339,1307.375056,2296.538984,1429.007869,1.926844,0.959115,2.515
23,-2.409710,1307.375056,2296.538984,1429.007869,1.724234,0.755544,2.048
24,-3.205916,1307.375056,2296.538984,1429.007869,1.741912,0.657907,2.032
25,-2.151026,1307.375056,2296.538984,1429.007869,1.589742,0.969226,2.026
26,-3.945143,1307.375056,2296.538984,1429.007869,1.786472,0.769107,2.064
27,-3.145667,1307.375056,2296.538984,1429.007869,1.568068,0.876540,1.744
28,-4.789666,1307.375056,2296.538984,1429.007869,2.060604,1.165137,2.417
29,-3.014118,1307.375056,2296.538984,1429.007869,1.761852,0.752744,2.059
30,-2.320966,1307.375056,2296.538984,1429.007869,1.920589,0.472058,2.070
31,-1.546787,1307.375056,2296.538984,1429.007869,2.326178,0.965185,2.666
32,-3.374140,1307.375056,2296.538984,1429.007869,1.854425,0.924493,2.046
33,-4.687498,1307.375056,2296.538984,1429.007869,1.567736,0.520602,1.589
34,-2.210055,1307.375056,2296.538984,1429.007869,1.773980,0.735658,2.127
35,-1.706223,1307.375056,2296.538984,1429.007869,1.686418,0.272636,1.666
36,-1.741331,1307.375056,2296.538984,1429.007869,1.824989,0.450545,2.217
37,-3.363820,1307.375056,2296.538984,1429.007869,1.381283,0.715751,1.579
38,-2.932932,1307.375056,2296.538984,1429.007869,1.784761,0.546495,2.089
39,-3.704483,1307.375056,2296.538984,1429.007869,1.650287,0.707282,1.858
40,-1.756811,1102.122963,681.894728,803.324653,1.842921,0.377217,54.357
41,-1.466523,1102.122963,681.894728,803.324653,1.880130,0.646320,1.840
42,-4.413660,1102.122963,681.894728,803.324653,1.862243,0.473640,1.781
43,-5.391149,1102.122963,681.894728,803.324653,1.434983,1.276696,1.570
44,-4.393051,1102.122963,681.894728,803.324653,1.525476,1.015014,2.074
45,-4.552082,1102.122963,681.894728,803.324653,1.849851,1.207125,1.990
