update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-4.708677,506.282938,422.533900,455.010931,1.835805,2.168233,130.965
1,-5.293625,506.282938,422.533900,455.010931,1.885402,4.801946,9.900
2,-3.251317,506.282938,422.533900,455.010931,1.870798,0.749540,14.251
3,-2.255027,506.282938,422.533900,455.010931,1.787188,2.908702,11.818
4,-5.382789,506.282938,422.533900,455.010931,1.449923,11.940604,13.160
5,-3.237614,506.282938,422.533900,455.010931,1.769148,1.894644,8.473
6,-1.796229,506.282938,422.533900,455.010931,1.735917,1.493170,11.446
7,-3.225153,506.282938,422.533900,455.010931,1.624054,1.343017,9.465
8,-4.030075,506.282938,422.533900,455.010931,1.668625,1.879494,10.712
9,-1.598028,506.282938,422.533900,455.010931,1.879621,0.952366,11.628
10,-1.877646,506.282938,422.533900,455.010931,1.606038,1.496793,13.252
11,-3.920888,506.282938,422.533900,455.010931,1.702319,1.868600,10.054
12,-3.576151,506.282938,422.533900,455.010931,1.661274,7.051355,13.751
13,-1.472697,506.282938,422.533900,455.010931,1.749954,1.576497,7.641
14,-3.427981,506.282938,422.533900,455.010931,1.591777,2.130179,10.433
15,-5.454992,506.282938,422.533900,455.010931,2.169061,2.530480,17.603
16,-4.856337,506.282938,422.533900,455.010931,1.524119,2.480076,12.128
17,-4.872755,506.282938,422.533900,455.010931,1.619297,2.239101,14.632
18,-4.056559,506.282938,422.533900,455.010931,1.740009,2.293538,11.324
19,-3.274620,506.282938,422.533900,455.010931,1.480430,1.642484,10.825
20,-3.616250,512.098488,429.754238,512.739725,1.397437,1.719028,91.434
21,-4.135836,512.098488,429.754238,512.739725,1.531714,2.639955,14.303
22,-3.132670,512.098488,429.754238,512.739725,1.857136,4.530558,10.256
23,-4.752575,512.098488,429.754238,512.739725,1.484478,1.680225,15.090
24,-2.001806,512.098488,429.754238,512.739725,1.912369,1.554783,14.773
25,-6.369238,512.098488,429.754238,512.739725,1.402288,1.820134,11.352
26,-1.444840,512.098488,429.754238,512.739725,1.361433,1.917482,10.611
27,-3.730367,512.098488,429.754238,512.739725,1.876474,2.607098,16.869
28,-2.184946,512.098488,429.754238,512.739725,2.268765,1.089008,17.335
29,-2.499335,512.098488,429.754238,512.739725,1.603257,1.333820,9.168
30,-2.261892,512.098488,429.754238,512.739725,1.888286,1.540566,14.532
31,-4.639317,512.098488,429.754238,512.739725,1.656942,1.560528,14.857
32,-1.633922,512.098488,429.754238,512.739725,1.733888,0.448129,18.416
33,-2.150720,512.098488,429.754238,512.739725,1.694877,0.708048,16.105
34,-2.057848,512.098488,429.754238,512.739725,1.847488,1.017546,15.037
35,-3.170323,512.098488,429.754238,512.739725,1.673755,1.649648,14.988
36,-3.697740,512.098488,429.754238,512.739725,2.031943,0.697162,17.719
37,-2.538547,512.098488,429.754238,512.739725,1.796029,1.600008,11.456
38,-4.828561,512.098488,429.754238,512.739725,1.986590,1.703384,7.089
39,-2.132825,512.098488,429.754238,512.739725,1.502368,1.390183,12.495
40,-2.753779,424.332125,411.117713,466.104713,1.380557,1.752693,123.349
41,-2.741839,424.332125,411.117713,466.104713,1.640566,0.827534,13.834
42,-2.379235,424.332125,411.117713,466.104713,2.014005,0.874417,15.348
43,-3.184984,424.332125,411.117713,466.104713,1.921649,2.231733,11.855
44,-2.538983,424.332125,411.117713,466.104713,1.603327,4.631531,12.831
45,-3.997567,424.332125,411.117713,466.104713,1.568082,1.041808,14.468
46,-4.609236,424.332125,411.117713,466.104713,1.674349,1.264605,9.895
47,-2.085868,424.332125,411.117713,466.104713,1.453147,1.292690,10.932
48,-1.104968,424.332125,411.117713,466.104713,1.549265,1.493675,14.789
49,-2.348872,424.332125,411.117713,466.104713,1.796688,1.456238,19.189
50,-2.445018,424.332125,411.117713,466.104713,1.756360,0.792440,14.589
51,-1.445012,424.332125,411.117713,466.104713,1.907880,1.661302,17.591
52,-6.864663,424.332125,411.117713,466.104713,1.830681,4.256622,13.802
53,-3.881454,424.332125,411.117713,466.104713,1.647434,1.066115,18.971
54,-1.760768,424.332125,411.117713,466.104713,1.872499,1.289298,11.024
55,-3.035283,424.332125,411.117713,466.104713,1.512277,2.022253,13.972
56,-2.650968,424.332125,411.117713,466.104713,1.663296,0.983334,18.371
57,-1.516348,424.332125,411.117713,466.104713,1.705070,0.508671,12.866
58,-2.894724,424.332125,411.117713,466.104713,1.823479,1.044272,10.876
59,-2.540737,424.332125,411.117713,466.104713,1.598757,4.760035,12.032
60,-6.127792,443.452575,410.680213,509.041975,1.482154,2.005983,77.869
61,-3.654212,443.452575,410.680213,509.041975,1.656088,1.483229,17.693
62,-4.946796,443.452575,410.680213,509.041975,1.294066,1.664037,15.358
63,-3.831446,443.452575,410.680213,509.041975,1.575807,1.324019,18.550
64,-1.953145,443.452575,410.680213,509.041975,1.631039,0.572766,12.775
65,-2.309734,443.452575,410.680213,509.041975,1.949089,1.093509,15.550
66,-2.736808,443.452575,410.680213,509.041975,1.746268,1.119964,20.541
67,-2.768007,443.452575,410.680213,509.041975,1.885143,1.446283,17.592
68,-5.278863,443.452575,410.680213,509.041975,2.133233,2.817692,18.317
69,-4.639647,443.452575,410.680213,509.041975,1.650202,1.563546,15.360
70,-1.970568,443.452575,410.680213,509.041975,1.776329,1.856072,19.826
71,-2.787061,443.452575,410.680213,509.041975,2.114071,2.087810,14.857
72,-2.416181,443.452575,410.680213,509.041975,1.955156,1.790936,20.518
73,-3.902005,443.452575,410.680213,509.041975,1.679166,2.071773,11.087
74,-2.872565,443.452575,410.680213,509.041975,1.618723,1.424053,9.635
75,-0.935911,443.452575,410.680213,509.041975,1.697441,0.567784,9.365
76,-5.309645,443.452575,410.680213,509.041975,1.728564,2.583663,8.134
77,-4.039879,443.452575,410.680213,509.041975,1.925226,0.944137,9.153
78,-3.164135,443.452575,410.680213,509.041975,1.947747,1.060345,14.065
79,-4.315261,443.452575,410.680213,509.041975,1.622366,2.416051,10.436
80,-3.859814,448.400888,410.867713,515.398363,1.389137,1.191469,108.880
81,-3.531449,448.400888,410.867713,515.398363,1.798132,1.262113,16.311
82,-2.575688,448.400888,410.867713,515.398363,1.376489,1.885354,15.528
83,-4.939194,448.400888,410.867713,515.398363,1.142857,1.920255,13.886
84,-4.089857,448.400888,410.867713,515.398363,1.774370,1.340458,17.094
85,-3.418285,448.400888,410.867713,515.398363,1.518805,1.027178,13.495
86,-1.376634,448.400888,410.867713,515.398363,1.930748,0.989090,14.477
87,-3.545237,448.400888,410.867713,515.398363,1.647963,1.831399,18.786
88,-3.087920,448.400888,410.867713,515.398363,1.860725,1.776797,16.583
89,-1.779466,448.400888,410.867713,515.398363,1.630418,1.414328,14.828
90,-4.028928,448.400888,410.867713,515.398363,1.337140,0.987217,12.291
91,-2.993492,448.400888,410.867713,515.398363,1.221091,1.082659,9.828
92,-1.768915,448.400888,410.867713,515.398363,1.620963,0.854636,18.973
93,-2.353822,448.400888,410.867713,515.398363,1.583098,0.879053,15.780
94,-3.098643,448.400888,410.867713,515.398363,1.632550,1.086964,18.302
95,-2.448717,448.400888,410.867713,515.398363,1.630976,1.279110,26.020
96,-2.292699,448.400888,410.867713,515.398363,1.558553,1.222361,12.837
97,-2.313581,448.400888,410.867713,515.398363,1.526512,2.517257,12.249
98,-4.284725,448.400888,410.867713,515.398363,1.748053,1.622367,14.612
99,-3.118465,448.400888,410.867713,515.398363,1.811006,1.931898,7.924
100,-4.955441,472.973238,410.867713,548.554600,1.813698,2.898043,128.280
101,-3.194080,472.973238,410.867713,548.554600,1.563180,1.506155,9.590
102,-4.219139,472.973238,410.867713,548.554600,1.650183,2.210049,14.409
103,-2.902388,472.973238,410.867713,548.554600,1.518925,3.421435,15.185
104,-4.674133,472.973238,410.867713,548.554600,1.607141,2.675901,11.936
105,-5.082962,472.973238,410.867713,548.554600,1.445227,3.306746,18.557
106,-2.217827,472.973238,410.867713,548.554600,1.691175,1.378109,22.442
107,-2.591614,472.973238,410.867713,548.554600,1.940236,1.148416,8.343
108,-3.428832,472.973238,410.867713,548.554600,1.500364,3.070637,16.266
109,-4.750888,472.973238,410.867713,548.554600,1.751261,1.422388,9.492
110,-4.200136,472.973238,410.867713,548.554600,1.690732,1.247501,16.402
111,-1.266151,472.973238,410.867713,548.554600,1.835673,0.740763,7.803
112,-3.805876,472.973238,410.867713,548.554600,1.853493,4.014087,18.210
113,-2.974576,472.973238,410.867713,548.554600,1.802941,0.701006,20.712
114,-3.597721,472.973238,410.867713,548.554600,1.382818,1.814383,8.359
115,-3.950202,472.973238,410.867713,548.554600,1.540534,1.588368,19.002
116,-2.927141,472.973238,410.867713,548.554600,1.547329,2.331387,14.389
117,-3.150750,472.973238,410.867713,548.554600,2.042702,1.232393,18.867
118,-2.593036,472.973238,410.867713,548.554600,1.524724,1.103483,16.102
