update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-0.260933,704.965784,596.815403,1080.945581,1.916072,0.320091,51.806
1,-2.554055,704.965784,596.815403,1080.945581,1.649041,0.694946,2.060
2,-4.267885,704.965784,596.815403,1080.945581,2.035784,1.187918,2.533
3,-2.573339,704.965784,596.815403,1080.945581,1.828922,0.406417,2.363
4,-1.488160,704.965784,596.815403,1080.945581,1.683078,0.361172,1.708
5,-1.723953,704.965784,596.815403,1080.945581,1.620727,0.329485,2.026
6,-1.798455,704.965784,596.815403,1080.945581,1.966768,0.762669,2.445
7,-1.218757,704.965784,596.815403,1080.945581,1.885996,0.213662,2.868
8,-2.151469,704.965784,596.815403,1080.945581,1.750046,0.633405,2.353
9,-3.269680,704.965784,596.815403,1080.945581,1.932046,1.986586,2.371
10,-4.952682,704.965784,596.815403,1080.945581,1.633556,0.477336,2.189
11,-1.167421,704.965784,596.815403,1080.945581,1.701750,0.567386,2.071
12,-3.939248,704.965784,596.815403,1080.945581,1.813757,0.760460,2.093
13,-3.507858,704.965784,596.815403,1080.945581,1.872508,1.055363,2.403
14,-2.990779,704.965784,596.815403,1080.945581,1.948814,0.939699,2.575
15,-3.588572,704.965784,596.815403,1080.945581,1.827175,1.568274,2.387
16,-6.954874,704.965784,596.815403,1080.945581,1.782934,1.712864,3.007
17,-2.377255,704.965784,596.815403,1080.945581,1.894646,1.039383,2.665
18,-2.796282,704.965784,596.815403,1080.945581,1.988934,2.408843,2.754
19,-4.413324,704.965784,596.815403,1080.945581,1.918491,0.958282,2.560
20,-1.687744,9618.030450,10718.216562,3753.981466,2.006417,0.458395,26.926
21,-0.575582,9618.030450,10718.216562,3753.981466,1.872512,0.519424,2.137
22,-4.787922,9618.030450,10718.216562,3753.981466,1.899017,2.020100,2.065
23,-3.980760,9618.030450,10718.216562,3753.981466,1.728807,1.256654,2.018
24,-1.344946,9618.030450,10718.216562,3753.981466,1.833381,0.689184,2.368
25,-3.346680,9618.030450,10718.216562,3753.981466,1.677081,1.261039,1.625
26,-2.346934,9618.030450,10718.216562,3753.981466,1.513938,0.972855,1.568
27,-2.569933,9618.030450,10718.216562,3753.981466,1.882133,0.552935,2.099
28,-1.964412,9618.030450,10718.216562,3753.981466,1.872685,0.867294,1.928
29,-4.088458,9618.030450,10718.216562,3753.981466,1.817164,0.883839,1.752
30,-1.015882,9618.030450,10718.216562,3753.981466,1.713253,0.173964,1.899
31,-2.209552,9618.030450,10718.216562,3753.981466,1.784255,0.578459,2.097
32,-4.613869,9618.030450,10718.216562,3753.981466,1.683514,1.541142,2.123
33,-2.088521,9618.030450,10718.216562,3753.981466,1.627636,0.931136,2.187
34,-3.737065,9618.030450,10718.216562,3753.981466,1.711337,0.757676,2.496
35,-2.314589,9618.030450,10718.216562,3753.981466,1.758031,1.057981,2.259
36,-4.171814,9618.030450,10718.216562,3753.981466,1.643025,1.558871,1.824
37,-4.207221,9618.030450,10718.216562,3753.981466,1.803655,1.079248,2.644
38,-4.912156,9618.030450,10718.216562,3753.981466,1.809838,2.364393,3.246
39,-6.419938,9618.030450,10718.216562,3753.981466,1.688895,0.815676,2.680
40,-3.698765,37433.802516,47855.887450,8364.537247,1.751423,2.045081,26.302
41,-6.264048,37433.802516,47855.887450,8364.537247,1.963273,1.254274,2.558
42,-2.761822,37433.802516,47855.887450,8364.537247,1.916425,1.078126,2.816
43,-4.008658,37433.802516,47855.887450,8364.537247,1.985005,0.695918,2.636
44,-4.201800,37433.802516,47855.887450,8364.537247,1.732195,1.306108,2.278
45,-3.639751,37433.802516,47855.887450,8364.537247,1.689149,2.291857,2.162
46,-4.182513,37433.802516,47855.887450,8364.537247,1.751461,0.933020,2.209
47,-3.843957,37433.802516,47855.887450,8364.537247,1.685678,1.712369,1.673
48,-2.251743,37433.802516,47855.887450,8364.537247,1.832380,0.600648,1.663
49,-2.413068,37433.802516,47855.887450,8364.537247,1.841195,0.521198,1.900
50,-2.336083,37433.802516,47855.887450,8364.537247,2.252995,1.308512,2.310
51,-2.884737,37433.802516,47855.887450,8364.537247,2.029798,0.708547,2.272
52,-3.017513,37433.802516,47855.887450,8364.537247,2.009145,1.149788,2.170
53,-1.594899,37433.802516,47855.887450,8364.537247,1.987272,0.869019,2.067
54,-3.453943,37433.802516,47855.887450,8364.537247,2.191358,0.664758,2.466
55,-2.605916,37433.802516,47855.887450,8364.537247,1.901806,0.448134,2.539
56,-2.116289,37433.802516,47855.887450,8364.537247,1.943451,0.457310,2.333
57,-2.609363,37433.802516,47855.887450,8364.537247,1.818781,0.393923,2.045
58,-1.507251,37433.802516,47855.887450,8364.537247,2.033258,0.578058,2.509
59,-3.110684,37433.802516,47855.887450,8364.537247,1.998044,2.101346,2.420
60,-4.651111,253358.548656,205698.219847,100731.666159,2.015361,2.591996,44.415
61,-6.065043,253358.548656,205698.219847,100731.666159,2.170781,0.827948,3.055
62,-1.568119,253358.548656,205698.219847,100731.666159,1.758444,0.851680,2.082
63,-3.897709,253358.548656,205698.219847,100731.666159,1.698655,1.364770,2.137
64,-2.081617,253358.548656,205698.219847,100731.666159,1.716443,0.642759,2.154
65,-2.506166,253358.548656,205698.219847,100731.666159,2.092084,0.694742,2.736
66,-2.730137,253358.548656,205698.219847,100731.666159,2.130036,0.223906,2.654
67,-1.400012,253358.548656,205698.219847,100731.666159,1.983140,0.240127,2.120
68,-1.757208,253358.548656,205698.219847,100731.666159,1.632937,0.461566,1.964
69,-2.371052,253358.548656,205698.219847,100731.666159,1.614911,0.898371,1.651
70,-6.152435,253358.548656,205698.219847,100731.666159,1.766753,1.096997,2.065
71,-3.788544,253358.548656,205698.219847,100731.666159,1.458669,0.583094,1.734
72,-3.592781,253358.548656,205698.219847,100731.666159,1.931234,1.001226,2.004
73,-3.662968,253358.548656,205698.219847,100731.666159,2.414555,1.560904,2.565
74,-1.238869,253358.548656,205698.219847,100731.666159,1.707767,0.807305,1.793
75,-2.977635,253358.548656,205698.219847,100731.666159,1.747958,1.184962,1.796
76,-3.144363,253358.548656,205698.219847,100731.666159,1.939317,0.616646,2.626
77,-2.529972,253358.548656,205698.219847,100731.666159,1.718578,0.523677,2.130
78,-3.725852,253358.548656,205698.219847,100731.666159,1.693496,1.795771,1.896
79,-3.447392,253358.548656,205698.219847,100731.666159,1.768465,1.214404,2.033
80,-2.789084,61318.283328,70155.764184,27135.064106,1.690866,0.991605,25.889
81,-2.295308,61318.283328,70155.764184,27135.064106,1.963181,3.174089,2.249
82,-4.160710,61318.283328,70155.764184,27135.064106,1.899530,1.859380,2.164
83,-3.029879,61318.283328,70155.764184,27135.064106,1.903353,0.544525,2.337
84,-0.995416,61318.283328,70155.764184,27135.064106,2.118995,0.435258,2.558
85,-3.560847,61318.283328,70155.764184,27135.064106,1.764807,1.074991,1.997
86,-0.359073,61318.283328,70155.764184,27135.064106,1.670337,0.391622,1.991
87,-1.510820,61318.283328,70155.764184,27135.064106,1.878928,0.345818,2.079
88,-2.160435,61318.283328,70155.764184,27135.064106,1.610190,1.182078,1.886
89,-2.109196,61318.283328,70155.764184,27135.064106,1.753125,0.563294,1.706
90,-2.275400,61318.283328,70155.764184,27135.064106,1.568469,1.188299,1.323
91,-4.608046,61318.283328,70155.764184,27135.064106,1.651675,1.237914,1.666
92,-4.356961,61318.283328,70155.764184,27135.064106,1.889381,0.895872,1.921
93,-0.738392,61318.283328,70155.764184,27135.064106,1.831479,0.532359,1.847
94,-3.243584,61318.283328,70155.764184,27135.064106,1.676013,0.742929,1.740
95,-4.753253,61318.283328,70155.764184,27135.064106,1.749003,1.651606,1.745
96,-5.811313,61318.283328,70155.764184,27135.064106,1.787769,2.317287,1.721
97,-4.260659,61318.283328,70155.764184,27135.064106,1.593863,1.232201,1.645
98,-3.692126,61318.283328,70155.764184,27135.064106,1.600163,1.052959,1.641
