update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-2.337802,485.876538,417.909388,511.192050,2.836646,1.802761,41.616
1,-2.203694,485.876538,417.909388,511.192050,2.896439,0.426420,12.394
2,-2.547788,485.876538,417.909388,511.192050,2.761665,2.992915,11.194
3,-4.320859,485.876538,417.909388,511.192050,2.976252,3.383183,12.670
4,-5.237407,485.876538,417.909388,511.192050,2.857464,1.185022,9.308
5,-4.505292,485.876538,417.909388,511.192050,2.752730,3.129278,10.672
6,-4.743578,485.876538,417.909388,511.192050,2.628314,1.534366,7.224
7,-2.536777,485.876538,417.909388,511.192050,2.860176,1.670486,9.759
8,-4.980369,485.876538,417.909388,511.192050,2.808827,2.588415,11.522
9,-5.081954,485.876538,417.909388,511.192050,2.605882,2.816960,7.179
10,-5.573539,485.876538,417.909388,511.192050,2.718351,2.424193,11.559
11,-2.720147,485.876538,417.909388,511.192050,2.549542,1.425167,9.313
12,-4.282951,485.876538,417.909388,511.192050,2.833097,5.523498,9.681
13,-6.024480,485.876538,417.909388,511.192050,2.840805,2.540502,8.681
14,-2.883898,485.876538,417.909388,511.192050,2.863257,3.293844,10.973
15,-6.100372,485.876538,417.909388,511.192050,2.968045,2.504069,10.704
16,-2.945203,485.876538,417.909388,511.192050,2.767558,1.711096,10.919
17,-2.631643,485.876538,417.909388,511.192050,3.074083,1.157079,8.443
18,-1.252996,485.876538,417.909388,511.192050,2.744835,0.586861,10.210
19,-2.737860,485.876538,417.909388,511.192050,3.281825,1.476820,10.889
20,-3.511739,499.190800,411.909388,455.976288,2.794665,2.421275,52.321
21,-4.705049,499.190800,411.909388,455.976288,2.797255,3.398921,13.535
22,-4.533805,499.190800,411.909388,455.976288,2.807302,3.071437,8.890
23,-5.378404,499.190800,411.909388,455.976288,2.630359,2.224089,10.916
24,-1.825966,499.190800,411.909388,455.976288,2.687628,1.246568,6.551
25,-1.612440,499.190800,411.909388,455.976288,2.825571,1.941358,13.060
26,-2.514830,499.190800,411.909388,455.976288,2.873495,0.908651,12.419
27,-1.953073,499.190800,411.909388,455.976288,2.623580,1.405003,10.916
28,-2.605471,499.190800,411.909388,455.976288,2.773340,2.055082,10.645
29,-8.449625,499.190800,411.909388,455.976288,2.717135,4.206323,10.517
30,-3.452262,499.190800,411.909388,455.976288,2.772724,2.109412,8.216
31,-3.021496,499.190800,411.909388,455.976288,2.550889,1.941000,13.128
32,-3.189614,499.190800,411.909388,455.976288,2.565905,2.473448,8.705
33,-5.110845,499.190800,411.909388,455.976288,2.637876,2.967542,8.958
34,-3.931183,499.190800,411.909388,455.976288,2.847111,2.621774,12.439
35,-3.882379,499.190800,411.909388,455.976288,2.511937,1.729881,6.661
36,-2.727066,499.190800,411.909388,455.976288,2.896063,2.440679,9.779
37,-3.416608,499.190800,411.909388,455.976288,2.826284,1.647262,14.013
38,-1.199039,499.190800,411.909388,455.976288,2.433739,0.993857,9.833
39,-3.906172,499.190800,411.909388,455.976288,2.750935,1.862501,6.906
40,-3.202813,512.278563,410.680213,467.201713,2.866451,2.172934,59.263
41,-7.514389,512.278563,410.680213,467.201713,2.816733,7.665398,9.637
42,-4.029210,512.278563,410.680213,467.201713,2.754070,2.272784,8.311
43,-4.587909,512.278563,410.680213,467.201713,2.779020,2.236740,11.373
44,-2.163514,512.278563,410.680213,467.201713,2.627902,1.745769,9.519
45,-2.558256,512.278563,410.680213,467.201713,2.642305,0.891342,9.431
46,-4.011685,512.278563,410.680213,467.201713,2.853828,2.238396,10.815
47,-3.695350,512.278563,410.680213,467.201713,2.800864,1.506409,7.331
48,-4.375618,512.278563,410.680213,467.201713,2.706435,1.591562,7.053
49,-2.169914,512.278563,410.680213,467.201713,2.686647,1.041868,7.544
50,-1.083029,512.278563,410.680213,467.201713,2.947988,0.863328,13.804
51,-2.527709,512.278563,410.680213,467.201713,2.836267,1.010868,9.343
52,-3.336374,512.278563,410.680213,467.201713,2.894572,2.514879,8.436
53,-5.146401,512.278563,410.680213,467.201713,2.780390,1.560277,10.561
54,-3.283715,512.278563,410.680213,467.201713,2.828543,1.945687,7.082
55,-1.908624,512.278563,410.680213,467.201713,2.922884,2.404171,10.355
56,-6.510980,512.278563,410.680213,467.201713,2.930590,6.807121,11.307
57,-3.495087,512.278563,410.680213,467.201713,3.154960,2.392554,13.038
58,-4.989956,512.278563,410.680213,467.201713,2.969580,2.728843,10.144
