update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-1.556734,563.550500,424.975150,587.983950,1.792895,0.414414,302.078
1,-2.576745,563.550500,424.975150,587.983950,1.692107,1.368232,22.641
2,-3.455865,563.550500,424.975150,587.983950,1.543110,2.331248,26.691
3,-4.099454,563.550500,424.975150,587.983950,1.707014,0.790987,14.347
4,-2.852645,563.550500,424.975150,587.983950,2.228560,0.971044,16.998
5,-2.872718,563.550500,424.975150,587.983950,1.563459,1.231622,9.641
6,-2.705037,563.550500,424.975150,587.983950,1.392693,0.901010,10.127
7,-5.655573,563.550500,424.975150,587.983950,1.749426,1.746445,12.421
8,-4.039515,563.550500,424.975150,587.983950,1.282426,2.027763,15.235
9,-2.997915,563.550500,424.975150,587.983950,1.612873,1.736271,19.196
10,-3.336354,563.550500,424.975150,587.983950,1.687196,2.412803,12.128
11,-2.117511,563.550500,424.975150,587.983950,1.753147,1.043706,20.436
12,-3.728667,563.550500,424.975150,587.983950,1.542686,1.739298,17.666
13,-2.547870,563.550500,424.975150,587.983950,1.580572,1.608108,15.940
14,-1.964905,563.550500,424.975150,587.983950,1.823538,0.841535,18.883
15,-2.470737,563.550500,424.975150,587.983950,2.070927,0.915589,20.068
16,-3.122186,563.550500,424.975150,587.983950,1.901847,0.845928,21.465
17,-2.710606,563.550500,424.975150,587.983950,1.507349,1.201952,21.064
18,-2.970287,563.550500,424.975150,587.983950,1.475379,1.331194,18.515
19,-2.221603,563.550500,424.975150,587.983950,1.767965,1.271089,18.449
20,-2.260845,487.215537,410.763963,595.479488,1.868391,1.913519,332.890
21,-5.275009,487.215537,410.763963,595.479488,1.458225,1.341498,19.139
22,-3.360384,487.215537,410.763963,595.479488,1.708413,1.690029,11.435
23,-1.899359,487.215537,410.763963,595.479488,2.025694,0.714005,15.734
24,-2.264799,487.215537,410.763963,595.479488,1.664472,1.267014,11.879
25,-2.814748,487.215537,410.763963,595.479488,1.805600,1.782155,16.071
26,-4.003207,487.215537,410.763963,595.479488,1.796746,1.169282,20.254
27,-2.754847,487.215537,410.763963,595.479488,1.800646,0.601074,13.876
28,-2.716110,487.215537,410.763963,595.479488,1.494626,0.699294,17.378
29,-2.175455,487.215537,410.763963,595.479488,1.233258,1.014592,11.722
30,-3.708991,487.215537,410.763963,595.479488,1.521059,3.029991,19.165
31,-3.274333,487.215537,410.763963,595.479488,1.516328,1.242630,17.677
32,-2.706741,487.215537,410.763963,595.479488,1.805148,1.396828,15.593
33,-2.106664,487.215537,410.763963,595.479488,1.801897,0.806253,20.196
34,-4.087967,487.215537,410.763963,595.479488,1.633703,2.452575,18.871
35,-3.604285,487.215537,410.763963,595.479488,1.500718,1.794253,15.783
36,-2.396276,487.215537,410.763963,595.479488,1.802383,0.990858,13.952
37,-3.550171,487.215537,410.763963,595.479488,1.872644,1.612680,16.331
38,-2.460819,487.215537,410.763963,595.479488,1.679133,1.340374,11.108
39,-2.723600,487.215537,410.763963,595.479488,1.695234,0.794022,16.254
40,-2.028223,560.100588,421.933225,599.542388,1.767078,0.706713,121.577
41,-2.237022,560.100588,421.933225,599.542388,1.711814,1.668595,9.977
42,-4.314911,560.100588,421.933225,599.542388,1.308313,1.393434,8.742
43,-1.412498,560.100588,421.933225,599.542388,1.862545,0.759384,13.088
44,-5.148994,560.100588,421.933225,599.542388,1.696241,3.135773,7.659
45,-1.367523,560.100588,421.933225,599.542388,1.830167,0.594417,10.537
46,-3.959174,560.100588,421.933225,599.542388,1.795657,1.917067,11.042
47,-3.371135,560.100588,421.933225,599.542388,1.551690,1.341879,9.204
48,-1.314291,560.100588,421.933225,599.542388,1.415099,1.129294,12.703
49,-3.612699,560.100588,421.933225,599.542388,2.033859,1.284366,15.298
50,-2.182642,560.100588,421.933225,599.542388,1.769130,1.454141,8.660
51,-4.324841,560.100588,421.933225,599.542388,1.607537,3.049442,8.613
52,-2.943896,560.100588,421.933225,599.542388,1.791258,1.250269,10.350
53,-1.441641,560.100588,421.933225,599.542388,1.833800,1.158237,7.873
54,-2.394817,560.100588,421.933225,599.542388,1.819794,0.878401,8.597
55,-3.028084,560.100588,421.933225,599.542388,1.602717,1.516265,8.586
56,-2.414542,560.100588,421.933225,599.542388,1.742924,0.904286,11.660
57,-3.015987,560.100588,421.933225,599.542388,2.068216,1.552661,10.126
58,-2.878730,560.100588,421.933225,599.542388,2.136870,1.215013,10.663
59,-1.334206,560.100588,421.933225,599.542388,1.301242,0.921934,10.036
60,-4.228183,483.610788,412.714913,597.877325,1.658355,1.119669,64.766
61,-3.675174,483.610788,412.714913,597.877325,1.323001,1.787933,8.290
62,-2.285114,483.610788,412.714913,597.877325,1.842793,0.970576,8.505
63,-3.742176,483.610788,412.714913,597.877325,1.312058,1.752984,9.177
64,-2.477510,483.610788,412.714913,597.877325,1.451082,1.020461,8.034
65,-3.892062,483.610788,412.714913,597.877325,1.610260,1.252701,9.455
66,-1.548399,483.610788,412.714913,597.877325,1.644254,1.092480,11.085
67,-3.795874,483.610788,412.714913,597.877325,1.894241,1.268097,12.551
68,-3.575278,483.610788,412.714913,597.877325,1.558035,1.288676,10.401
69,-3.710685,483.610788,412.714913,597.877325,1.812620,1.217712,10.898
70,-3.459013,483.610788,412.714913,597.877325,1.503084,2.367118,12.628
