update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-2.020174,455.122425,417.395838,462.661150,1.474714,1.682945,11.088
1,-4.892322,455.122425,417.395838,462.661150,1.270770,1.933937,4.588
2,-1.282891,455.122425,417.395838,462.661150,1.504357,0.881782,4.530
3,-3.047102,455.122425,417.395838,462.661150,1.324497,1.377172,4.867
4,-1.847329,455.122425,417.395838,462.661150,1.358964,0.566264,4.714
5,-3.027457,455.122425,417.395838,462.661150,1.038879,1.117492,5.007
6,-1.451251,455.122425,417.395838,462.661150,1.320847,0.639138,4.815
7,-4.673447,455.122425,417.395838,462.661150,1.033806,1.724280,4.143
8,-4.821839,455.122425,417.395838,462.661150,1.200226,2.003439,4.660
9,-3.993348,455.122425,417.395838,462.661150,1.464981,1.982503,4.882
10,-3.644912,455.122425,417.395838,462.661150,1.574450,1.251963,4.905
11,-1.453762,455.122425,417.395838,462.661150,1.522350,0.972841,4.713
12,-2.673944,455.122425,417.395838,462.661150,1.059446,1.810207,4.400
13,-2.589160,455.122425,417.395838,462.661150,1.479084,0.658243,5.021
14,-2.746579,455.122425,417.395838,462.661150,1.622668,1.053916,5.061
15,-2.911506,455.122425,417.395838,462.661150,1.485337,1.774663,5.093
16,-3.352546,455.122425,417.395838,462.661150,1.674331,1.342955,5.164
17,-2.026063,455.122425,417.395838,462.661150,1.376834,0.744583,4.338
18,-4.255501,455.122425,417.395838,462.661150,1.342372,1.835226,4.760
19,-2.866103,455.122425,417.395838,462.661150,1.156633,1.194964,4.729
20,-4.957727,435.251250,419.410775,439.973594,1.409150,2.752086,10.948
21,-4.281195,435.251250,419.410775,439.973594,1.304992,1.584951,4.118
22,-5.372989,435.251250,419.410775,439.973594,1.261536,2.700562,4.734
23,-4.021421,435.251250,419.410775,439.973594,1.165894,2.472620,4.765
24,-4.342202,435.251250,419.410775,439.973594,1.247380,2.844855,4.685
25,-2.619478,435.251250,419.410775,439.973594,1.288156,1.029141,4.619
26,-4.626206,435.251250,419.410775,439.973594,1.745757,2.354975,5.124
27,-3.740159,435.251250,419.410775,439.973594,1.220006,1.451539,3.824
28,-2.249864,435.251250,419.410775,439.973594,1.309421,1.917429,4.904
29,-3.626793,435.251250,419.410775,439.973594,1.562440,1.964480,4.935
30,-2.346626,435.251250,419.410775,439.973594,1.198181,0.925124,4.786
31,-3.270036,435.251250,419.410775,439.973594,1.584977,1.290221,5.005
32,-2.478555,435.251250,419.410775,439.973594,1.323774,1.451180,4.342
33,-3.552100,435.251250,419.410775,439.973594,1.251512,1.424501,4.700
34,-2.774651,435.251250,419.410775,439.973594,0.785539,1.857490,4.709
35,-2.983236,435.251250,419.410775,439.973594,0.931670,1.049784,4.678
36,-2.013945,435.251250,419.410775,439.973594,1.090506,1.147226,4.477
37,-1.270829,435.251250,419.410775,439.973594,1.802946,1.345827,5.068
38,-3.148642,435.251250,419.410775,439.973594,1.789741,2.322305,5.305
39,-2.824233,435.251250,419.410775,439.973594,1.223210,1.547474,4.629
40,-4.608967,428.079100,410.680213,431.544638,1.435585,1.755629,11.163
41,-4.180716,428.079100,410.680213,431.544638,1.386203,1.249870,4.511
