update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-1.079536,7787.097250,8776.630687,37713.103744,2.113858,0.689254,24.199
1,-5.828985,7787.097250,8776.630687,37713.103744,1.997462,2.244056,1.724
2,-4.457212,7787.097250,8776.630687,37713.103744,1.603380,1.801117,1.627
3,-4.546107,7787.097250,8776.630687,37713.103744,1.649740,1.323215,1.809
4,-2.838906,7787.097250,8776.630687,37713.103744,2.218153,1.158744,3.602
5,-2.853073,7787.097250,8776.630687,37713.103744,1.946846,1.098639,3.553
6,-2.559370,7787.097250,8776.630687,37713.103744,2.049143,1.266008,3.787
7,-3.072579,7787.097250,8776.630687,37713.103744,1.885734,0.863408,3.914
8,-2.884607,7787.097250,8776.630687,37713.103744,1.887076,1.472418,3.514
9,-4.485337,7787.097250,8776.630687,37713.103744,2.107776,1.501749,2.954
10,-2.439421,7787.097250,8776.630687,37713.103744,1.902401,0.877865,1.841
11,-2.476248,7787.097250,8776.630687,37713.103744,2.084692,0.814483,2.187
12,-4.574172,7787.097250,8776.630687,37713.103744,1.936399,2.027631,2.115
13,-3.336575,7787.097250,8776.630687,37713.103744,2.122136,0.647879,2.007
14,-4.275549,7787.097250,8776.630687,37713.103744,1.868331,5.005856,2.051
15,-3.477016,7787.097250,8776.630687,37713.103744,1.739631,0.895618,1.722
16,-1.490150,7787.097250,8776.630687,37713.103744,1.772384,1.125202,1.893
17,-3.023678,7787.097250,8776.630687,37713.103744,1.960806,0.957398,2.025
18,-3.269595,7787.097250,8776.630687,37713.103744,1.870606,0.934455,1.987
19,-6.343122,7787.097250,8776.630687,37713.103744,1.789926,1.384087,2.618
20,-2.866707,536.760694,576.827050,554.047694,1.678417,0.782620,43.970
21,-4.251658,536.760694,576.827050,554.047694,1.518831,1.651954,3.910
22,-6.210835,536.760694,576.827050,554.047694,1.900147,2.401414,4.310
23,-3.009598,536.760694,576.827050,554.047694,1.856535,2.578894,3.970
24,-5.402851,536.760694,576.827050,554.047694,1.673764,1.284276,3.998
25,-2.401755,536.760694,576.827050,554.047694,1.714323,1.482866,4.140
26,-6.112287,536.760694,576.827050,554.047694,1.825741,1.898168,4.245
27,-3.083834,536.760694,576.827050,554.047694,1.929483,2.002147,4.441
28,-4.454577,536.760694,576.827050,554.047694,1.987709,1.890127,4.312
29,-3.012609,536.760694,576.827050,554.047694,1.907900,1.493357,4.240
30,-2.427923,536.760694,576.827050,554.047694,1.732944,1.410635,4.005
31,-5.699580,536.760694,576.827050,554.047694,1.872829,2.196752,4.212
32,-5.005120,536.760694,576.827050,554.047694,1.494609,1.409024,4.126
33,-2.074385,536.760694,576.827050,554.047694,1.963497,1.070928,4.202
34,-2.806702,536.760694,576.827050,554.047694,1.863416,1.279700,4.197
35,-4.082031,536.760694,576.827050,554.047694,1.997436,0.985161,4.374
36,-2.163356,536.760694,576.827050,554.047694,1.707802,0.901512,2.808
37,-2.579401,536.760694,576.827050,554.047694,1.951531,0.703966,2.211
38,-1.482809,536.760694,576.827050,554.047694,1.650878,0.459749,2.006
39,-3.811781,536.760694,576.827050,554.047694,1.514429,0.884175,1.870
40,-1.971918,686.359738,903.399687,627.486825,1.865963,0.374516,43.644
41,-5.453591,686.359738,903.399687,627.486825,1.856540,5.773278,2.204
42,-1.106510,686.359738,903.399687,627.486825,1.620511,0.554491,2.088
43,-1.190213,686.359738,903.399687,627.486825,1.613750,0.702954,1.856
44,-2.452135,686.359738,903.399687,627.486825,2.178083,0.261020,2.712
45,-1.573241,686.359738,903.399687,627.486825,2.084257,0.883598,2.380
46,-4.365146,686.359738,903.399687,627.486825,1.880691,1.085658,2.077
47,-0.849284,686.359738,903.399687,627.486825,2.086377,0.629266,2.441
48,-3.280753,686.359738,903.399687,627.486825,1.832735,2.205559,2.116
49,-4.674015,686.359738,903.399687,627.486825,1.780008,1.499812,2.239
50,-5.789069,686.359738,903.399687,627.486825,1.825274,1.583815,2.510
51,-2.592789,686.359738,903.399687,627.486825,2.013390,0.969753,2.667
52,-2.588441,686.359738,903.399687,627.486825,1.643873,1.081890,2.047
53,-2.648877,686.359738,903.399687,627.486825,1.694634,0.989926,2.258
54,-2.800408,686.359738,903.399687,627.486825,1.805197,1.803845,2.483
55,-3.340377,686.359738,903.399687,627.486825,2.243375,1.326290,2.474
56,-3.157269,686.359738,903.399687,627.486825,1.962238,0.879057,2.174
57,-2.279539,686.359738,903.399687,627.486825,1.686973,0.675591,1.963
58,-2.569519,686.359738,903.399687,627.486825,1.989125,0.537406,2.310
59,-1.530041,686.359738,903.399687,627.486825,1.779260,0.559877,1.903
60,-1.486340,2120.094513,2020.554806,1030.719081,1.472146,0.515461,52.782
61,-1.801142,2120.094513,2020.554806,1030.719081,1.784070,0.725234,2.011
62,-3.900374,2120.094513,2020.554806,1030.719081,1.738211,0.705431,2.486
63,-1.076133,2120.094513,2020.554806,1030.719081,1.789621,1.767629,2.076
64,-3.600857,2120.094513,2020.554806,1030.719081,1.768382,1.056966,2.491
65,-3.390270,2120.094513,2020.554806,1030.719081,1.929810,0.779103,2.962
66,-2.136077,2120.094513,2020.554806,1030.719081,1.743580,0.722403,2.220
67,-1.361723,2120.094513,2020.554806,1030.719081,1.456538,0.834938,2.020
68,-4.071739,2120.094513,2020.554806,1030.719081,1.705930,0.870720,2.126
69,-2.930751,2120.094513,2020.554806,1030.719081,2.024275,0.699506,2.893
70,-3.798974,2120.094513,2020.554806,1030.719081,1.718795,0.637749,2.419
71,-0.672365,2120.094513,2020.554806,1030.719081,1.726746,0.548620,2.255
72,-3.470514,2120.094513,2020.554806,1030.719081,1.632819,1.137857,2.010
73,-4.000550,2120.094513,2020.554806,1030.719081,1.719554,0.781959,2.089
74,-4.751645,2120.094513,2020.554806,1030.719081,1.586533,0.990948,1.937
75,-3.811888,2120.094513,2020.554806,1030.719081,2.120518,0.591532,2.869
76,-3.369402,2120.094513,2020.554806,1030.719081,1.781904,1.712459,2.445
77,-3.207876,2120.094513,2020.554806,1030.719081,2.191825,0.335384,2.636
78,-2.806417,2120.094513,2020.554806,1030.719081,1.846300,2.156282,2.272
79,-8.141859,2120.094513,2020.554806,1030.719081,1.840157,1.105303,2.484
80,-0.871341,6609.962778,5981.496188,3883.147500,1.634708,0.449840,58.900
81,-2.193463,6609.962778,5981.496188,3883.147500,1.656454,0.589414,2.278
82,-4.376198,6609.962778,5981.496188,3883.147500,1.816273,2.377203,2.440
