update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-4.020870,438.407025,426.940638,446.310313,1.578326,1.058506,331.199
1,-2.425623,438.407025,426.940638,446.310313,1.748120,0.380051,16.241
2,-1.640276,438.407025,426.940638,446.310313,1.529255,0.550610,15.039
3,-0.936129,438.407025,426.940638,446.310313,1.613099,0.377555,11.374
4,-4.044511,438.407025,426.940638,446.310313,1.762312,2.075410,14.944
5,-2.983826,438.407025,426.940638,446.310313,1.575231,0.855698,16.277
6,-2.754188,438.407025,426.940638,446.310313,1.491556,1.038908,13.369
7,-5.399303,438.407025,426.940638,446.310313,1.569580,4.129731,18.889
8,-3.223643,438.407025,426.940638,446.310313,1.584262,2.077217,15.304
9,-4.547330,438.407025,426.940638,446.310313,1.846045,2.284515,15.387
10,-6.095625,438.407025,426.940638,446.310313,1.920008,3.752130,17.783
11,-3.162295,438.407025,426.940638,446.310313,1.760929,1.640668,15.441
12,-2.514734,438.407025,426.940638,446.310313,1.437775,1.308522,10.768
13,-2.120966,438.407025,426.940638,446.310313,1.627241,8.256501,16.859
14,-5.489736,438.407025,426.940638,446.310313,1.907268,2.733751,12.281
15,-2.791001,438.407025,426.940638,446.310313,1.680670,2.926203,22.518
16,-4.265100,438.407025,426.940638,446.310313,1.731124,1.661496,23.317
17,-3.122143,438.407025,426.940638,446.310313,1.748967,1.902719,19.150
18,-3.851993,438.407025,426.940638,446.310313,1.560907,1.105031,19.297
19,-2.723968,438.407025,426.940638,446.310313,1.528734,1.211881,19.123
20,-2.997443,420.534575,410.680213,435.822837,1.539310,1.338944,258.868
21,-3.682693,420.534575,410.680213,435.822837,1.758271,1.561334,12.056
22,-2.457390,420.534575,410.680213,435.822837,1.754264,1.714548,21.735
23,-3.359971,420.534575,410.680213,435.822837,1.634315,1.863945,21.648
24,-2.416619,420.534575,410.680213,435.822837,2.027295,0.849841,16.480
25,-2.319329,420.534575,410.680213,435.822837,2.049861,0.643201,21.153
26,-2.816655,420.534575,410.680213,435.822837,2.066746,1.592086,17.754
27,-2.986797,420.534575,410.680213,435.822837,1.816543,1.121732,13.437
28,-3.709455,420.534575,410.680213,435.822837,1.901834,1.645531,17.351
29,-3.961562,420.534575,410.680213,435.822837,1.625740,1.139031,9.061
30,-3.953858,420.534575,410.680213,435.822837,1.796892,1.708008,16.934
31,-5.047850,420.534575,410.680213,435.822837,1.496291,2.571905,16.328
32,-4.183833,420.534575,410.680213,435.822837,1.751970,1.765357,20.449
33,-2.777853,420.534575,410.680213,435.822837,1.485373,1.549501,15.888
34,-2.940670,420.534575,410.680213,435.822837,1.786174,2.243851,9.405
35,-3.491254,420.534575,410.680213,435.822837,2.233946,2.941969,16.093
36,-4.843811,420.534575,410.680213,435.822837,1.751084,2.294773,11.379
37,-4.733868,420.534575,410.680213,435.822837,1.702136,6.320470,13.548
38,-3.561285,420.534575,410.680213,435.822837,1.460610,1.607208,18.574
