update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-3.337347,492.654150,410.273963,548.183138,2.864131,1.899244,10.475
1,-3.306581,492.654150,410.273963,548.183138,2.550588,1.299154,3.990
2,-3.301478,492.654150,410.273963,548.183138,2.582856,1.662210,3.812
3,-2.170986,492.654150,410.273963,548.183138,2.716207,0.737221,4.120
4,-2.062330,492.654150,410.273963,548.183138,2.857460,6.683395,4.066
5,-5.420217,492.654150,410.273963,548.183138,2.906147,1.398795,3.711
6,-3.302109,492.654150,410.273963,548.183138,2.878897,1.765400,4.221
7,-2.138711,492.654150,410.273963,548.183138,2.677516,1.453692,3.917
8,-2.407986,492.654150,410.273963,548.183138,2.755916,0.939667,3.783
9,-1.963003,492.654150,410.273963,548.183138,2.781542,1.026521,4.169
10,-3.722334,492.654150,410.273963,548.183138,2.755774,1.960955,4.235
11,-2.041939,492.654150,410.273963,548.183138,2.782673,0.969264,4.227
12,-2.986003,492.654150,410.273963,548.183138,2.821487,2.327319,4.209
13,-1.989938,492.654150,410.273963,548.183138,2.734151,1.366442,3.946
14,-3.988533,492.654150,410.273963,548.183138,2.727916,1.717858,4.270
15,-3.298669,492.654150,410.273963,548.183138,2.837130,1.383400,4.224
16,-1.971911,492.654150,410.273963,548.183138,2.801379,3.102502,4.126
17,-5.470264,492.654150,410.273963,548.183138,2.753765,2.001559,4.259
18,-4.796929,492.654150,410.273963,548.183138,2.890395,1.708327,4.135
19,-3.243257,492.654150,410.273963,548.183138,2.661661,1.257649,4.265
20,-4.695128,500.032000,413.214913,460.532063,2.849795,2.389846,10.268
21,-3.226201,500.032000,413.214913,460.532063,3.067561,1.429864,4.398
22,-4.202736,500.032000,413.214913,460.532063,2.768556,2.602107,4.194
23,-2.126761,500.032000,413.214913,460.532063,2.897377,1.192050,4.333
24,-3.319890,500.032000,413.214913,460.532063,2.997054,1.807844,4.021
25,-3.614712,500.032000,413.214913,460.532063,2.620713,2.519306,4.149
26,-6.028537,500.032000,413.214913,460.532063,2.822201,1.805473,4.125
27,-2.066680,500.032000,413.214913,460.532063,2.723916,1.694681,4.270
28,-3.825087,500.032000,413.214913,460.532063,2.759010,2.630219,4.299
29,-4.060986,500.032000,413.214913,460.532063,2.775708,2.804088,4.184
30,-3.096595,500.032000,413.214913,460.532063,2.653633,2.290485,4.140
31,-2.389347,500.032000,413.214913,460.532063,2.645940,2.461033,4.213
32,-4.290722,500.032000,413.214913,460.532063,2.715936,1.821123,4.224
33,-3.034735,500.032000,413.214913,460.532063,2.646302,1.644117,3.910
34,-5.491290,500.032000,413.214913,460.532063,2.918650,2.315805,4.152
35,-1.623604,500.032000,413.214913,460.532063,2.606774,0.465764,4.149
36,-1.040114,500.032000,413.214913,460.532063,2.620014,1.397253,4.166
37,-4.374726,500.032000,413.214913,460.532063,2.931986,2.131558,4.121
38,-2.917433,500.032000,413.214913,460.532063,2.943199,1.593998,4.334
39,-3.041263,500.032000,413.214913,460.532063,2.865499,1.604473,4.244
40,-2.892613,563.926338,413.527413,464.867150,2.803704,2.082124,10.024
41,-3.018269,563.926338,413.527413,464.867150,2.706398,3.353502,3.987
42,-3.271939,563.926338,413.527413,464.867150,2.696780,2.375109,4.025
43,-1.508251,563.926338,413.527413,464.867150,2.841591,1.753220,4.298
44,-2.772074,563.926338,413.527413,464.867150,3.046483,1.321775,4.028
45,-3.138117,563.926338,413.527413,464.867150,2.800798,2.054238,4.118
46,-4.189394,563.926338,413.527413,464.867150,2.926587,2.196877,3.982
47,-2.423660,563.926338,413.527413,464.867150,3.096559,1.646814,4.228
48,-5.006776,563.926338,413.527413,464.867150,2.738462,2.066501,4.201
49,-3.394604,563.926338,413.527413,464.867150,2.526974,2.662535,4.027
50,-3.966854,563.926338,413.527413,464.867150,2.706368,2.239205,4.131
51,-5.133366,563.926338,413.527413,464.867150,3.001629,2.082818,4.177
52,-4.539092,563.926338,413.527413,464.867150,2.852155,2.352498,4.282
53,-3.681540,563.926338,413.527413,464.867150,2.657751,1.363336,4.236
54,-3.511733,563.926338,413.527413,464.867150,3.047030,2.410758,4.200
55,-8.311068,563.926338,413.527413,464.867150,3.024848,3.862575,4.332
56,-2.866586,563.926338,413.527413,464.867150,2.606484,2.368265,3.906
57,-1.425177,563.926338,413.527413,464.867150,2.903844,1.381641,4.257
58,-2.779475,563.926338,413.527413,464.867150,2.872335,1.640837,4.199
59,-5.147957,563.926338,413.527413,464.867150,2.750201,2.244785,4.235
60,-3.703314,582.988175,413.447563,479.734463,2.694545,1.929435,9.947
61,-3.988486,582.988175,413.447563,479.734463,2.887793,2.310477,4.298
62,-6.123222,582.988175,413.447563,479.734463,2.887279,2.544476,4.189
63,-2.721638,582.988175,413.447563,479.734463,2.827463,3.216823,4.292
64,-3.815845,582.988175,413.447563,479.734463,2.936196,2.899379,4.104
65,-3.214790,582.988175,413.447563,479.734463,3.278930,1.814464,4.239
66,-5.396568,582.988175,413.447563,479.734463,2.753015,2.957951,4.104
67,-2.228386,582.988175,413.447563,479.734463,2.936291,1.240871,4.181
68,-2.837835,582.988175,413.447563,479.734463,2.785762,1.672825,4.095
69,-1.587513,582.988175,413.447563,479.734463,2.759084,1.050636,4.231
70,-3.008388,582.988175,413.447563,479.734463,3.101272,1.659759,4.191
71,-4.506536,582.988175,413.447563,479.734463,2.970260,2.042272,4.147
72,-3.938364,582.988175,413.447563,479.734463,2.656204,3.234340,3.741
73,-5.160356,582.988175,413.447563,479.734463,2.757307,1.331690,4.200
74,-3.028934,582.988175,413.447563,479.734463,2.577592,1.455022,4.181
75,-1.109681,582.988175,413.447563,479.734463,2.768919,0.895386,4.244
76,-3.436983,582.988175,413.447563,479.734463,3.098746,1.810554,4.398
77,-1.717405,582.988175,413.447563,479.734463,2.689267,1.034462,4.295
78,-3.414187,582.988175,413.447563,479.734463,2.772076,2.381581,4.226
79,-3.185328,582.988175,413.447563,479.734463,2.601338,2.423900,4.163
80,-4.120455,560.823525,413.031463,491.287663,2.820299,0.999239,10.278
81,-2.544389,560.823525,413.031463,491.287663,2.929381,2.654981,4.287
82,-4.419635,560.823525,413.031463,491.287663,2.762124,1.533027,4.084
83,-2.153989,560.823525,413.031463,491.287663,2.889661,0.406137,4.421
84,-1.414585,560.823525,413.031463,491.287663,3.064208,1.929412,4.019
85,-5.176500,560.823525,413.031463,491.287663,2.767462,1.309501,4.179
86,-3.431713,560.823525,413.031463,491.287663,2.797838,1.476811,4.182
87,-2.613639,560.823525,413.031463,491.287663,2.952597,1.189238,4.179
88,-3.588796,560.823525,413.031463,491.287663,2.593761,1.336459,4.155
89,-3.281091,560.823525,413.031463,491.287663,2.675702,0.957308,4.295
90,-3.559830,560.823525,413.031463,491.287663,2.625722,1.765202,4.184
91,-5.794816,560.823525,413.031463,491.287663,2.846851,3.281599,4.340
92,-4.248377,560.823525,413.031463,491.287663,2.955073,1.990834,4.078
93,-3.585905,560.823525,413.031463,491.287663,2.770869,3.402925,3.985
94,-6.279911,560.823525,413.031463,491.287663,2.806696,1.445363,4.145
95,-1.452493,560.823525,413.031463,491.287663,2.903587,1.612105,4.329
96,-6.853761,560.823525,413.031463,491.287663,2.930789,3.392179,4.191
97,-4.221395,560.823525,413.031463,491.287663,2.861785,2.872155,4.116
98,-3.586737,560.823525,413.031463,491.287663,2.708528,1.376788,4.142
99,-1.427049,560.823525,413.031463,491.287663,2.774580,1.968827,4.207
100,-6.757310,508.163225,413.623475,458.234919,2.734760,1.838155,10.450
101,-2.763870,508.163225,413.623475,458.234919,2.850483,1.159914,4.228
102,-2.623176,508.163225,413.623475,458.234919,2.783577,1.255155,4.129
103,-2.753568,508.163225,413.623475,458.234919,2.857490,1.850439,4.257
104,-2.819515,508.163225,413.623475,458.234919,2.848779,1.537344,4.205
105,-2.651555,508.163225,413.623475,458.234919,2.749234,0.800701,4.011
106,-3.278128,508.163225,413.623475,458.234919,2.658631,1.618147,4.214
107,-4.713928,508.163225,413.623475,458.234919,2.738985,1.404430,4.162
108,-3.968057,508.163225,413.623475,458.234919,3.118295,4.273632,4.307
109,-1.517590,508.163225,413.623475,458.234919,2.735072,1.049055,4.258
110,-3.503505,508.163225,413.623475,458.234919,2.970037,1.280198,4.192
111,-3.160768,508.163225,413.623475,458.234919,2.821575,2.660857,4.251
112,-4.741251,508.163225,413.623475,458.234919,3.176343,2.025285,4.162
113,-2.520445,508.163225,413.623475,458.234919,2.786797,1.767657,4.107
