update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-4.294785,481.138113,427.412650,575.288538,1.388864,1.095250,11.244
1,-1.428694,481.138113,427.412650,575.288538,1.298057,1.060511,4.632
2,-1.567571,481.138113,427.412650,575.288538,1.113635,0.720327,4.054
3,-3.295318,481.138113,427.412650,575.288538,0.942073,1.408818,4.769
4,-1.909008,481.138113,427.412650,575.288538,1.431377,0.828173,4.500
5,-2.610364,481.138113,427.412650,575.288538,0.973578,1.354035,4.450
6,-3.800833,481.138113,427.412650,575.288538,1.312428,0.689856,4.524
7,-2.009336,481.138113,427.412650,575.288538,1.369552,0.924619,4.617
8,-4.013410,481.138113,427.412650,575.288538,0.984596,1.408645,3.999
9,-0.871073,481.138113,427.412650,575.288538,1.124638,0.768289,4.562
10,-2.526704,481.138113,427.412650,575.288538,1.335434,1.562612,4.628
11,-5.144016,481.138113,427.412650,575.288538,1.274883,1.960668,4.728
12,-4.004281,481.138113,427.412650,575.288538,1.339709,2.425935,4.575
13,-3.234016,481.138113,427.412650,575.288538,1.620766,2.303184,4.640
14,-3.416424,481.138113,427.412650,575.288538,1.333937,1.164273,4.747
15,-1.783270,481.138113,427.412650,575.288538,1.197594,0.670491,4.739
16,-2.831499,481.138113,427.412650,575.288538,1.317789,4.534866,4.902
17,-6.406448,481.138113,427.412650,575.288538,1.624719,1.751829,5.081
18,-1.999382,481.138113,427.412650,575.288538,1.547067,2.558693,4.746
19,-3.736360,481.138113,427.412650,575.288538,1.307836,1.753545,4.846
20,-2.446693,507.977550,422.302088,531.429344,1.306128,1.144330,10.849
21,-2.763963,507.977550,422.302088,531.429344,1.446272,0.785999,4.858
22,-1.911827,507.977550,422.302088,531.429344,1.217412,0.743317,4.568
23,-1.921381,507.977550,422.302088,531.429344,1.424245,0.408075,5.162
24,-4.464409,507.977550,422.302088,531.429344,1.266282,5.701671,4.819
25,-2.518479,507.977550,422.302088,531.429344,1.413548,1.510355,4.649
26,-3.500523,507.977550,422.302088,531.429344,1.228913,1.680022,4.807
27,-2.983200,507.977550,422.302088,531.429344,1.269651,2.006822,4.572
28,-4.265125,507.977550,422.302088,531.429344,1.356508,6.164841,4.867
29,-2.786243,507.977550,422.302088,531.429344,1.216426,2.937003,4.822
30,-3.613585,507.977550,422.302088,531.429344,1.042231,1.957912,4.818
31,-4.305930,507.977550,422.302088,531.429344,1.254161,2.041493,4.978
32,-2.779534,507.977550,422.302088,531.429344,1.163426,1.499022,4.722
33,-3.108717,507.977550,422.302088,531.429344,1.395657,1.576685,4.548
34,-1.981060,507.977550,422.302088,531.429344,1.562286,1.692160,5.150
35,-3.835574,507.977550,422.302088,531.429344,1.341496,1.598216,4.764
36,-2.544892,507.977550,422.302088,531.429344,0.902511,1.631771,4.952
37,-2.913781,507.977550,422.302088,531.429344,1.392417,1.513923,5.020
38,-2.720010,507.977550,422.302088,531.429344,1.348804,1.703945,4.481
39,-1.994360,507.977550,422.302088,531.429344,1.839492,1.128124,5.192
40,-3.077500,515.518863,425.183337,549.100088,1.196375,1.270399,10.653
41,-3.892071,515.518863,425.183337,549.100088,1.303094,2.840153,4.841
42,-4.119040,515.518863,425.183337,549.100088,1.245449,4.732577,4.894
43,-7.013992,515.518863,425.183337,549.100088,1.259466,1.959741,4.014
44,-2.121122,515.518863,425.183337,549.100088,1.493948,4.232421,4.819
45,-3.838877,515.518863,425.183337,549.100088,1.484108,2.916224,4.793
46,-3.377537,515.518863,425.183337,549.100088,1.325151,3.344040,4.915
47,-1.761603,515.518863,425.183337,549.100088,1.586258,1.397617,4.873
48,-3.128512,515.518863,425.183337,549.100088,1.268064,1.607527,4.983
49,-3.709351,515.518863,425.183337,549.100088,1.021978,1.555770,4.901
50,-1.949606,515.518863,425.183337,549.100088,1.248555,2.386383,4.853
51,-4.187863,515.518863,425.183337,549.100088,1.554836,2.465840,4.990
52,-4.729272,515.518863,425.183337,549.100088,1.313336,2.745869,4.886
53,-4.569160,515.518863,425.183337,549.100088,1.545175,2.058098,4.757
54,-2.414307,515.518863,425.183337,549.100088,1.426268,2.265754,4.753
55,-4.118269,515.518863,425.183337,549.100088,1.297074,1.879466,4.995
56,-3.810048,515.518863,425.183337,549.100088,0.978278,3.163102,4.905
57,-6.157516,515.518863,425.183337,549.100088,1.167365,2.230260,4.427
58,-2.080756,515.518863,425.183337,549.100088,1.360997,1.300268,4.299
59,-2.269106,515.518863,425.183337,549.100088,1.264589,1.409599,4.881
60,-3.143211,481.074788,422.871888,520.857300,1.407129,0.982488,10.640
61,-1.970696,481.074788,422.871888,520.857300,1.500992,0.982611,5.041
62,-2.145263,481.074788,422.871888,520.857300,1.452098,0.621459,4.378
63,-2.659288,481.074788,422.871888,520.857300,1.455799,0.711173,4.964
64,-2.815498,481.074788,422.871888,520.857300,1.266142,0.417006,4.658
65,-2.365419,481.074788,422.871888,520.857300,1.591997,0.644247,5.101
66,-2.806863,481.074788,422.871888,520.857300,1.748416,1.163457,5.266
67,-3.164565,481.074788,422.871888,520.857300,1.528286,1.023679,5.212
68,-3.107778,481.074788,422.871888,520.857300,1.102108,0.825018,4.483
69,-2.755542,481.074788,422.871888,520.857300,1.479239,2.167993,4.985
70,-4.851290,481.074788,422.871888,520.857300,1.393074,2.665869,4.795
71,-2.726303,481.074788,422.871888,520.857300,1.460370,1.672344,4.872
72,-1.813126,481.074788,422.871888,520.857300,1.357659,1.482536,4.889
73,-2.019619,481.074788,422.871888,520.857300,1.340980,0.830124,4.333
74,-3.915445,481.074788,422.871888,520.857300,1.401033,1.460318,5.009
75,-6.203330,481.074788,422.871888,520.857300,1.331843,2.504879,4.743
76,-2.722091,481.074788,422.871888,520.857300,1.209985,1.218469,4.609
77,-5.420563,481.074788,422.871888,520.857300,1.285508,3.167078,5.061
78,-2.891667,481.074788,422.871888,520.857300,1.155024,1.519821,4.893
79,-1.422770,481.074788,422.871888,520.857300,1.305659,0.815642,4.053
80,-2.007112,472.720063,421.090638,505.587881,1.228200,0.968066,10.552
81,-2.165146,472.720063,421.090638,505.587881,1.264558,0.656907,5.432
82,-2.434390,472.720063,421.090638,505.587881,1.151658,1.171733,4.318
83,-4.087358,472.720063,421.090638,505.587881,1.174195,1.185737,4.728
84,-1.745340,472.720063,421.090638,505.587881,1.197982,1.217908,5.005
85,-2.551761,472.720063,421.090638,505.587881,1.559396,0.732939,5.066
86,-2.404155,472.720063,421.090638,505.587881,1.295930,1.033420,4.820
87,-3.161008,472.720063,421.090638,505.587881,1.520855,1.363069,4.773
88,-4.131359,472.720063,421.090638,505.587881,1.732292,1.501294,5.277
89,-1.594303,472.720063,421.090638,505.587881,1.464741,0.824386,4.920
90,-2.872433,472.720063,421.090638,505.587881,1.398822,1.818483,4.869
91,-3.137152,472.720063,421.090638,505.587881,1.089330,0.768715,4.514
92,-3.999355,472.720063,421.090638,505.587881,1.111271,2.736117,3.792
93,-2.439754,472.720063,421.090638,505.587881,1.411271,2.370648,5.035
94,-5.801167,472.720063,421.090638,505.587881,1.189157,6.021053,5.009
95,-4.239881,472.720063,421.090638,505.587881,1.009823,2.864612,4.543
96,-6.717811,472.720063,421.090638,505.587881,1.171023,1.998881,5.100
97,-2.235999,472.720063,421.090638,505.587881,1.492714,1.543320,5.239
98,-2.210304,472.720063,421.090638,505.587881,1.035982,2.621168,4.577
99,-6.463007,472.720063,421.090638,505.587881,1.289422,3.871599,4.778
100,-6.318327,515.297413,421.000875,529.850294,1.346331,3.256525,10.626
101,-6.477705,515.297413,421.000875,529.850294,1.246853,2.693632,4.777
102,-3.577152,515.297413,421.000875,529.850294,1.391921,2.261997,4.427
103,-2.306291,515.297413,421.000875,529.850294,1.283992,2.205014,5.205
104,-3.696383,515.297413,421.000875,529.850294,1.253151,1.652318,4.876
105,-1.254958,515.297413,421.000875,529.850294,1.434359,0.665642,4.997
106,-3.192746,515.297413,421.000875,529.850294,1.156960,2.197315,4.558
107,-2.089074,515.297413,421.000875,529.850294,1.214175,1.463449,4.660
108,-3.151663,515.297413,421.000875,529.850294,1.226501,1.491927,4.639
109,-2.858665,515.297413,421.000875,529.850294,1.213065,1.724424,4.803
110,-3.424292,515.297413,421.000875,529.850294,1.409750,2.048259,4.945
111,-3.871078,515.297413,421.000875,529.850294,1.632471,5.160518,5.091
112,-4.373233,515.297413,421.000875,529.850294,1.251292,3.491762,4.892
113,-0.347498,515.297413,421.000875,529.850294,1.685465,1.924781,4.756
114,-2.710078,515.297413,421.000875,529.850294,1.538165,4.120314,4.873
115,-3.580729,515.297413,421.000875,529.850294,1.195876,1.574311,5.032
116,-2.439365,515.297413,421.000875,529.850294,1.223732,1.152872,5.013
117,-2.438083,515.297413,421.000875,529.850294,1.427490,1.322307,5.085
118,-2.884537,515.297413,421.000875,529.850294,1.551038,1.394145,4.526
119,-0.956950,515.297413,421.000875,529.850294,1.483358,2.712836,5.111
120,-7.179527,489.634900,420.759625,525.875113,1.308281,2.661309,10.669
121,-5.787996,489.634900,420.759625,525.875113,1.175229,2.470875,4.798
122,-3.129995,489.634900,420.759625,525.875113,1.220629,2.088753,4.259
123,-1.509526,489.634900,420.759625,525.875113,1.252199,1.591618,4.964
124,-2.055621,489.634900,420.759625,525.875113,1.352502,1.320590,4.948
125,-2.663661,489.634900,420.759625,525.875113,1.495092,0.795971,4.894
126,-1.834046,489.634900,420.759625,525.875113,1.701998,0.987167,4.930
127,-4.941498,489.634900,420.759625,525.875113,1.813481,1.738612,4.853
128,-2.190316,489.634900,420.759625,525.875113,1.496269,0.653971,4.933
129,-2.572298,489.634900,420.759625,525.875113,1.426752,1.515332,5.003
130,-2.982835,489.634900,420.759625,525.875113,1.432919,0.853303,5.149
131,-2.048447,489.634900,420.759625,525.875113,1.120477,1.070703,4.825
132,-2.629133,489.634900,420.759625,525.875113,1.643194,0.771715,5.195
133,-1.574826,489.634900,420.759625,525.875113,1.363229,0.649397,4.272
134,-4.140403,489.634900,420.759625,525.875113,1.251636,1.198247,4.642
135,-1.696102,489.634900,420.759625,525.875113,1.605054,0.672208,5.080
136,-6.255130,489.634900,420.759625,525.875113,0.947927,3.005087,4.801
137,-3.653233,489.634900,420.759625,525.875113,1.217575,1.483749,4.737
138,-1.331050,489.634900,420.759625,525.875113,1.428150,1.395136,4.553
139,-2.832330,489.634900,420.759625,525.875113,1.303264,1.121182,4.862
140,-4.067189,495.062500,421.534388,546.146250,1.307363,1.235444,10.415
141,-3.371727,495.062500,421.534388,546.146250,1.212735,1.296226,4.921
142,-4.926163,495.062500,421.534388,546.146250,1.474076,2.425431,4.197
143,-4.231298,495.062500,421.534388,546.146250,1.405291,2.272190,4.973
144,-5.221534,495.062500,421.534388,546.146250,1.236359,3.014007,4.701
145,-2.566667,495.062500,421.534388,546.146250,1.290418,1.257903,4.998
146,-4.119611,495.062500,421.534388,546.146250,1.165170,2.475167,4.777
147,-5.895086,495.062500,421.534388,546.146250,1.344489,2.722146,4.752
148,-4.736979,495.062500,421.534388,546.146250,1.295551,2.818468,4.445
149,-3.122977,495.062500,421.534388,546.146250,1.260034,4.043069,5.077
150,-4.724666,495.062500,421.534388,546.146250,1.156953,2.066155,4.841
151,-2.469907,495.062500,421.534388,546.146250,1.370721,1.272781,4.839
152,-7.282160,495.062500,421.534388,546.146250,1.689294,2.437967,4.929
153,-2.178653,495.062500,421.534388,546.146250,1.427705,1.406512,4.258
154,-3.523399,495.062500,421.534388,546.146250,1.388047,2.086311,5.045
155,-3.408768,495.062500,421.534388,546.146250,0.932432,2.347418,4.860
156,-2.831702,495.062500,421.534388,546.146250,1.295517,1.717372,4.826
157,-4.626887,495.062500,421.534388,546.146250,1.229214,2.906125,4.720
158,-2.141126,495.062500,421.534388,546.146250,1.180171,0.651918,4.931
159,-2.222667,495.062500,421.534388,546.146250,1.146513,1.248895,4.387
160,-3.983199,501.755100,421.378138,548.409013,1.735591,1.934738,10.981
161,-1.151102,501.755100,421.378138,548.409013,1.480447,1.138388,4.966
162,-5.523243,501.755100,421.378138,548.409013,1.489991,2.796003,5.014
163,-3.566425,501.755100,421.378138,548.409013,1.494725,1.757813,4.495
164,-3.203810,501.755100,421.378138,548.409013,1.452805,2.096817,4.980
165,-4.688285,501.755100,421.378138,548.409013,1.388550,1.672175,5.148
166,-3.707260,501.755100,421.378138,548.409013,1.319482,2.032624,4.812
167,-1.929430,501.755100,421.378138,548.409013,1.023284,1.289300,4.856
168,-1.662499,501.755100,421.378138,548.409013,1.266094,0.752959,5.081
169,-1.018836,501.755100,421.378138,548.409013,1.490962,1.382378,4.708
170,-3.928236,501.755100,421.378138,548.409013,1.238645,1.723258,4.826
171,-1.936047,501.755100,421.378138,548.409013,1.192516,1.655039,5.038
172,-3.661068,501.755100,421.378138,548.409013,1.214311,3.075134,4.421
173,-4.218260,501.755100,421.378138,548.409013,1.101072,3.325594,4.779
174,-3.103281,501.755100,421.378138,548.409013,1.172598,2.137826,4.234
175,-2.150246,501.755100,421.378138,548.409013,1.507523,1.730617,5.215
176,-5.167006,501.755100,421.378138,548.409013,1.503461,2.547665,4.957
177,-1.748242,501.755100,421.378138,548.409013,1.435611,2.176741,5.275
178,-4.177640,501.755100,421.378138,548.409013,1.175241,1.333977,4.779
179,-4.510957,501.755100,421.378138,548.409013,1.701136,4.741830,5.345
180,-1.484428,544.068438,421.346888,592.849688,1.255269,1.719879,9.827
181,-4.248495,544.068438,421.346888,592.849688,1.358115,2.746234,4.956
182,-5.144087,544.068438,421.346888,592.849688,1.381731,3.301292,5.051
183,-1.369913,544.068438,421.346888,592.849688,1.357190,1.504972,4.831
184,-4.155669,544.068438,421.346888,592.849688,1.284710,2.878584,4.355
185,-4.558710,544.068438,421.346888,592.849688,1.639308,2.438830,5.446
186,-3.646903,544.068438,421.346888,592.849688,1.433975,1.115261,5.028
187,-1.279022,544.068438,421.346888,592.849688,1.300151,2.008362,4.904
188,-4.592425,544.068438,421.346888,592.849688,1.165893,1.688363,5.118
189,-2.963584,544.068438,421.346888,592.849688,1.105664,1.664239,4.260
190,-2.517767,544.068438,421.346888,592.849688,1.378351,0.767059,4.945
191,-2.320411,544.068438,421.346888,592.849688,1.491424,1.279720,4.899
192,-3.087235,544.068438,421.346888,592.849688,1.808595,1.699784,5.171
193,-5.236759,544.068438,421.346888,592.849688,1.049418,0.968857,4.660
194,-1.718907,544.068438,421.346888,592.849688,1.484760,0.847061,5.175
195,-4.137936,544.068438,421.346888,592.849688,1.286408,1.701757,4.341
196,-3.502735,544.068438,421.346888,592.849688,1.398799,1.383564,4.806
197,-2.793216,544.068438,421.346888,592.849688,1.370313,1.032957,4.733
198,-4.340738,544.068438,421.346888,592.849688,1.300322,1.786951,5.022
199,-2.230207,544.068438,421.346888,592.849688,1.304855,1.301230,4.726
200,-3.216812,508.400813,420.509625,556.898363,1.507273,1.952719,10.185
201,-4.181597,508.400813,420.509625,556.898363,1.126639,1.398794,4.721
202,-5.257103,508.400813,420.509625,556.898363,1.175656,2.628054,4.656
203,-7.136443,508.400813,420.509625,556.898363,1.418703,2.079524,5.120
204,-2.258883,508.400813,420.509625,556.898363,1.454800,1.087098,5.361
205,-4.972465,508.400813,420.509625,556.898363,1.269945,1.781248,4.476
206,-4.460806,508.400813,420.509625,556.898363,1.274329,3.296870,4.766
207,-3.282182,508.400813,420.509625,556.898363,1.345900,1.242508,4.963
208,-1.535232,508.400813,420.509625,556.898363,1.460204,0.626435,5.006
209,-1.785057,508.400813,420.509625,556.898363,1.280423,1.023992,4.902
210,-3.387481,508.400813,420.509625,556.898363,1.417839,1.540044,4.415
211,-3.144541,508.400813,420.509625,556.898363,1.051211,2.310514,4.987
212,-4.015296,508.400813,420.509625,556.898363,1.312733,2.873820,4.954
213,-4.741768,508.400813,420.509625,556.898363,1.431211,2.514453,4.708
214,-4.602925,508.400813,420.509625,556.898363,1.383429,2.459002,5.001
215,-3.254300,508.400813,420.509625,556.898363,1.028977,2.225989,4.896
216,-4.114604,508.400813,420.509625,556.898363,1.360094,1.983189,4.594
217,-3.462250,508.400813,420.509625,556.898363,1.322921,2.620410,4.973
218,-4.251997,508.400813,420.509625,556.898363,1.286584,4.854945,5.236
219,-2.821948,508.400813,420.509625,556.898363,1.799942,1.294135,5.576
220,-3.020662,527.929288,421.346888,582.547294,1.195628,1.317176,10.545
221,-2.452643,527.929288,421.346888,582.547294,1.282572,1.530473,4.867
222,-1.920348,527.929288,421.346888,582.547294,1.129734,0.712357,4.788
223,-1.766479,527.929288,421.346888,582.547294,1.686457,1.706909,5.424
224,-2.920899,527.929288,421.346888,582.547294,1.346597,1.586455,4.872
225,-3.512606,527.929288,421.346888,582.547294,1.283576,1.476253,4.574
226,-2.222847,527.929288,421.346888,582.547294,1.306481,1.783729,4.968
227,-3.816779,527.929288,421.346888,582.547294,1.198453,2.087873,4.853
228,-1.744573,527.929288,421.346888,582.547294,1.215127,1.283420,5.089
229,-4.389162,527.929288,421.346888,582.547294,1.234768,2.246713,4.789
230,-2.880329,527.929288,421.346888,582.547294,1.254922,1.068171,4.873
231,-3.716526,527.929288,421.346888,582.547294,1.097069,3.115038,4.430
232,-6.435275,527.929288,421.346888,582.547294,1.561488,2.253075,4.883
233,-3.511996,527.929288,421.346888,582.547294,1.403752,1.777362,4.881
234,-4.260906,527.929288,421.346888,582.547294,1.387769,2.948527,5.191
235,-5.026057,527.929288,421.346888,582.547294,1.497743,3.312247,4.412
236,-2.860249,527.929288,421.346888,582.547294,1.509855,2.745035,5.004
237,-2.286931,527.929288,421.346888,582.547294,1.218072,1.233647,4.812
238,-2.246376,527.929288,421.346888,582.547294,1.293475,1.718572,4.816
239,-5.190572,527.929288,421.346888,582.547294,1.225887,1.663974,4.824
240,-4.053229,504.268425,420.065638,584.197969,1.028529,2.007853,10.657
241,-2.598523,504.268425,420.065638,584.197969,1.028481,1.765378,4.865
242,-4.204386,504.268425,420.065638,584.197969,1.210952,1.731361,4.707
243,-2.598791,504.268425,420.065638,584.197969,0.923382,2.444464,5.052
244,-3.028669,504.268425,420.065638,584.197969,1.322362,2.327301,4.840
245,-4.196139,504.268425,420.065638,584.197969,1.421279,1.668177,4.987
246,-2.980001,504.268425,420.065638,584.197969,1.294573,1.924582,4.425
247,-3.084313,504.268425,420.065638,584.197969,1.228590,1.900731,4.745
248,-3.575818,504.268425,420.065638,584.197969,1.392089,2.037135,4.862
249,-5.408017,504.268425,420.065638,584.197969,1.234921,1.100355,4.748
250,-1.918781,504.268425,420.065638,584.197969,1.120021,1.886155,4.771
251,-3.808029,504.268425,420.065638,584.197969,1.127347,1.559834,4.931
252,-3.233716,504.268425,420.065638,584.197969,1.062608,1.085510,3.789
253,-2.472497,504.268425,420.065638,584.197969,1.184717,1.359611,4.577
254,-1.716912,504.268425,420.065638,584.197969,0.976294,1.254175,5.098
255,-4.545426,504.268425,420.065638,584.197969,1.336018,1.918699,5.060
256,-4.175811,504.268425,420.065638,584.197969,1.430071,1.380693,5.001
257,-1.943164,504.268425,420.065638,584.197969,1.505806,1.139555,4.358
258,-4.002570,504.268425,420.065638,584.197969,1.437150,2.200595,4.972
259,-3.819512,504.268425,420.065638,584.197969,1.503507,2.210569,5.140
260,-3.000525,508.710488,421.346888,578.101588,1.661629,1.747989,10.723
261,-4.581152,508.710488,421.346888,578.101588,1.564587,1.724057,4.980
