update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-5.671804,569.969563,424.506950,602.638138,1.678908,2.620624,223.121
1,-2.084069,569.969563,424.506950,602.638138,1.945622,1.349219,16.688
2,-2.487852,569.969563,424.506950,602.638138,1.681823,0.981465,15.702
3,-3.468876,569.969563,424.506950,602.638138,1.944914,1.472422,16.273
4,-2.647899,569.969563,424.506950,602.638138,1.789934,0.947567,20.870
5,-4.820422,569.969563,424.506950,602.638138,1.459718,2.206822,19.624
6,-1.220974,569.969563,424.506950,602.638138,1.491003,0.540055,17.077
7,-2.233127,569.969563,424.506950,602.638138,1.820904,1.939025,19.226
8,-4.211270,569.969563,424.506950,602.638138,1.509158,1.496093,11.703
9,-1.503533,569.969563,424.506950,602.638138,2.076545,1.107039,22.039
10,-4.517037,569.969563,424.506950,602.638138,2.000038,1.640307,14.257
11,-3.512748,569.969563,424.506950,602.638138,2.098949,1.519773,16.894
12,-3.715390,569.969563,424.506950,602.638138,1.808451,1.530350,21.042
13,-6.790280,569.969563,424.506950,602.638138,1.909162,13.241552,21.446
14,-1.361227,569.969563,424.506950,602.638138,1.671608,1.197851,19.060
15,-4.031143,569.969563,424.506950,602.638138,1.398895,1.592780,20.439
16,-1.776079,569.969563,424.506950,602.638138,1.520643,0.471507,19.641
17,-3.186419,569.969563,424.506950,602.638138,1.652485,1.748697,22.333
18,-4.691822,569.969563,424.506950,602.638138,1.604633,0.927934,11.678
19,-1.493042,569.969563,424.506950,602.638138,1.467006,1.698915,21.239
20,-3.226035,533.842700,415.471888,597.421844,1.987736,1.277347,283.527
21,-3.881760,533.842700,415.471888,597.421844,1.628354,1.548721,22.292
22,-3.063880,533.842700,415.471888,597.421844,1.473498,0.918114,22.478
23,-2.918345,533.842700,415.471888,597.421844,1.571754,1.061190,20.169
24,-1.605091,533.842700,415.471888,597.421844,1.990224,3.487239,21.124
25,-5.626759,533.842700,415.471888,597.421844,1.687201,3.025589,18.717
26,-3.617570,533.842700,415.471888,597.421844,1.664479,1.638783,21.554
27,-4.210521,533.842700,415.471888,597.421844,1.663877,1.917823,22.525
28,-3.928405,533.842700,415.471888,597.421844,2.141955,1.713460,17.115
29,-3.190165,533.842700,415.471888,597.421844,1.380588,1.310704,25.951
30,-3.879720,533.842700,415.471888,597.421844,1.641226,1.795083,12.587
