update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-2.052984,523.515250,424.556950,565.240069,1.436350,1.005990,28.514
1,-3.906240,523.515250,424.556950,565.240069,1.604977,1.064382,13.365
2,-3.050891,523.515250,424.556950,565.240069,1.773677,0.929210,14.489
3,-2.704338,523.515250,424.556950,565.240069,1.812563,1.616216,10.616
4,-3.407833,523.515250,424.556950,565.240069,1.510133,0.986156,10.856
5,-2.218520,523.515250,424.556950,565.240069,1.840635,1.067151,15.891
6,-2.808421,523.515250,424.556950,565.240069,1.519908,0.957582,9.886
7,-2.109574,523.515250,424.556950,565.240069,1.896322,1.085933,13.700
8,-2.564778,523.515250,424.556950,565.240069,1.503646,1.186932,12.107
9,-0.537319,523.515250,424.556950,565.240069,1.605533,0.528120,15.400
10,-4.706111,523.515250,424.556950,565.240069,1.568047,2.747947,12.207
11,-5.198841,523.515250,424.556950,565.240069,1.338007,3.732843,14.293
12,-1.733392,523.515250,424.556950,565.240069,1.753290,1.153031,13.249
13,-1.730244,523.515250,424.556950,565.240069,1.582841,1.500083,15.505
14,-4.860870,523.515250,424.556950,565.240069,1.301362,1.843654,11.268
15,-1.743552,523.515250,424.556950,565.240069,1.333843,1.445764,11.917
16,-2.881945,523.515250,424.556950,565.240069,1.546455,2.011052,16.924
17,-3.288961,523.515250,424.556950,565.240069,1.713639,1.655858,13.711
18,-2.858483,523.515250,424.556950,565.240069,2.033880,1.997198,15.339
19,-3.985635,523.515250,424.556950,565.240069,2.193299,1.798448,15.576
20,-3.180920,454.900937,420.346888,496.370900,1.842401,1.989028,32.285
21,-1.793039,454.900937,420.346888,496.370900,1.877933,1.048731,15.395
22,-4.893426,454.900937,420.346888,496.370900,1.321803,1.648035,16.825
23,-1.565471,454.900937,420.346888,496.370900,1.718440,1.644919,12.781
24,-3.285817,454.900937,420.346888,496.370900,1.651717,0.776858,15.258
25,-2.004510,454.900937,420.346888,496.370900,1.862814,0.978975,14.130
26,-2.113552,454.900937,420.346888,496.370900,1.790126,0.798177,8.792
27,-4.133742,454.900937,420.346888,496.370900,1.376580,0.749390,12.148
28,-2.303453,454.900937,420.346888,496.370900,1.823814,1.147131,15.110
29,-4.280265,454.900937,420.346888,496.370900,1.756664,1.555774,14.264
30,-2.294416,454.900937,420.346888,496.370900,1.947712,0.799062,14.773
31,-2.698078,454.900937,420.346888,496.370900,2.098384,1.994121,15.345
32,-4.255694,454.900937,420.346888,496.370900,1.770345,1.723770,12.959
33,-3.337155,454.900937,420.346888,496.370900,1.505464,1.477503,15.356
34,-1.839234,454.900937,420.346888,496.370900,1.656984,1.554208,12.456
35,-2.537754,454.900937,420.346888,496.370900,1.814301,1.621467,13.087
36,-4.613040,454.900937,420.346888,496.370900,1.755005,1.956682,15.202
37,-5.140090,454.900937,420.346888,496.370900,1.332277,2.758808,14.398
38,-2.289993,454.900937,420.346888,496.370900,1.518806,2.281079,14.808
39,-2.582328,454.900937,420.346888,496.370900,1.587986,1.319505,12.065
40,-4.940388,438.112100,419.096888,450.807075,1.596135,1.906817,30.628
41,-3.207987,438.112100,419.096888,450.807075,1.552561,1.738817,11.296
42,-6.224421,438.112100,419.096888,450.807075,1.582816,3.028518,15.931
43,-5.660441,438.112100,419.096888,450.807075,1.644354,4.399954,14.235
44,-4.667072,438.112100,419.096888,450.807075,1.483749,3.222210,13.586
45,-5.940069,438.112100,419.096888,450.807075,1.956988,2.142666,11.086
46,-1.722622,438.112100,419.096888,450.807075,1.805052,0.992158,11.567
47,-1.463818,438.112100,419.096888,450.807075,1.804682,1.931011,12.782
48,-5.119427,438.112100,419.096888,450.807075,1.628326,2.980863,12.922
49,-4.246352,438.112100,419.096888,450.807075,1.738064,2.723264,14.928
50,-5.603908,438.112100,419.096888,450.807075,1.504198,4.992511,13.979
51,-5.149339,438.112100,419.096888,450.807075,1.516866,3.081541,13.056
52,-2.833986,438.112100,419.096888,450.807075,1.509796,1.530441,13.931
53,-2.537081,438.112100,419.096888,450.807075,1.446381,0.916404,14.387
54,-0.741228,438.112100,419.096888,450.807075,1.709709,0.722441,10.563
55,-2.183529,438.112100,419.096888,450.807075,1.850220,2.080353,13.515
56,-5.350420,438.112100,419.096888,450.807075,1.911288,3.353989,16.233
57,-3.417262,438.112100,419.096888,450.807075,1.971940,2.920456,14.413
58,-3.197368,438.112100,419.096888,450.807075,1.881535,1.888189,14.032
59,-4.012626,438.112100,419.096888,450.807075,1.557320,0.913697,14.328
60,-9.465359,452.896650,418.659388,455.910644,1.383202,4.508232,33.131
61,-3.459335,452.896650,418.659388,455.910644,1.241018,1.632581,12.277
62,-2.069140,452.896650,418.659388,455.910644,1.752960,1.157873,16.530
63,-1.590959,452.896650,418.659388,455.910644,1.715870,1.359861,12.831
64,-4.217262,452.896650,418.659388,455.910644,1.847103,1.994575,13.706
65,-4.233614,452.896650,418.659388,455.910644,1.767250,1.223365,13.125
66,-3.655169,452.896650,418.659388,455.910644,1.634702,1.385279,13.542
67,-2.179459,452.896650,418.659388,455.910644,1.787769,1.648855,12.059
68,-3.723960,452.896650,418.659388,455.910644,1.595504,0.858774,14.998
69,-3.676993,452.896650,418.659388,455.910644,1.644432,1.865745,15.210
70,-4.625236,452.896650,418.659388,455.910644,1.656513,0.955006,14.622
71,-1.903841,452.896650,418.659388,455.910644,1.995827,1.172012,12.709
72,-4.476180,452.896650,418.659388,455.910644,2.232847,1.476158,17.320
73,-2.509317,452.896650,418.659388,455.910644,1.618993,1.115262,11.421
74,-4.370145,452.896650,418.659388,455.910644,1.797076,1.898227,13.149
75,-1.638865,452.896650,418.659388,455.910644,1.527013,1.368632,11.679
76,-3.006043,452.896650,418.659388,455.910644,1.723501,1.234154,13.896
77,-2.955094,452.896650,418.659388,455.910644,1.783766,2.023204,13.899
78,-3.039213,452.896650,418.659388,455.910644,1.422946,1.235297,12.423
79,-1.603013,452.896650,418.659388,455.910644,1.675837,1.490560,15.182
80,-7.628902,462.134800,409.684388,491.230287,1.628805,2.300162,29.218
81,-3.677601,462.134800,409.684388,491.230287,2.296491,2.543029,11.289
82,-2.338038,462.134800,409.684388,491.230287,1.974503,3.441793,14.434
83,-4.856280,462.134800,409.684388,491.230287,1.723126,2.663712,12.611
84,-6.313742,462.134800,409.684388,491.230287,1.262268,2.427765,14.804
85,-2.086142,462.134800,409.684388,491.230287,1.650797,2.373153,11.178
