y1_id,campus,size,m,rule,wwt_v2,wwt_v2_natural_random
c05_replay_400_0122,5,400,1.0,mor,0.0,
c05_replay_400_0122,5,400,1.0,random,0.0,0.0
c05_replay_400_0114,5,400,1.0,edd,0.0,
c05_replay_400_0114,5,400,1.0,wspt,0.0,
c05_replay_400_0114,5,400,1.0,atc,0.0,
c05_replay_400_0114,5,400,1.0,pfifo,0.0,
c05_replay_400_0114,5,400,1.0,mor,0.0,
c05_replay_400_0114,5,400,1.0,random,0.0,0.0
c05_replay_400_0123,5,400,1.0,edd,43.45920000000001,
c05_replay_400_0123,5,400,1.0,wspt,43.45920000000001,
c05_replay_400_0123,5,400,1.0,atc,43.45920000000001,
c05_replay_400_0123,5,400,1.0,pfifo,43.45920000000001,
c05_replay_400_0123,5,400,1.0,mor,43.45920000000001,
c05_replay_400_0123,5,400,1.0,random,43.45920000000001,43.45920000000001
c05_replay_400_0114_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0114_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0114_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0114_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0114_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0114_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0123_m0.8,5,400,0.8,edd,43.45920000000001,
c05_replay_400_0123_m0.8,5,400,0.8,wspt,43.45920000000001,
c05_replay_400_0123_m0.8,5,400,0.8,atc,43.45920000000001,
c05_replay_400_0123_m0.8,5,400,0.8,pfifo,43.45920000000001,
c05_replay_400_0123_m0.8,5,400,0.8,mor,43.45920000000001,
c05_replay_400_0123_m0.8,5,400,0.8,random,43.45920000000001,43.45920000000001
c05_replay_400_0114_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0114_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0114_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0114_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0114_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0114_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0105_m0.6,5,400,0.6,edd,67.22439999999995,
c05_replay_400_0105_m0.6,5,400,0.6,wspt,68.60390000000004,
c05_replay_400_0105_m0.6,5,400,0.6,atc,63.98810000000003,
c05_replay_400_0105_m0.6,5,400,0.6,pfifo,67.22439999999995,
c05_replay_400_0105_m0.6,5,400,0.6,mor,336.13200000000063,
c05_replay_400_0105_m0.6,5,400,0.6,random,64.00220000000004,82.55580000000003
c05_replay_400_0124,5,400,1.0,edd,0.0,
c05_replay_400_0124,5,400,1.0,wspt,0.0,
c05_replay_400_0124,5,400,1.0,atc,0.0,
c05_replay_400_0124,5,400,1.0,pfifo,0.0,
c05_replay_400_0124,5,400,1.0,mor,0.0,
c05_replay_400_0124,5,400,1.0,random,0.0,0.0
c05_replay_400_0120_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0120_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0120_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0120_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0120_m0.6,5,400,0.6,mor,98.00379999999996,
c05_replay_400_0120_m0.6,5,400,0.6,random,4.934399999999982,4.934399999999982
c05_replay_400_0128_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0128_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0128_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0128_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0128_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0128_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0125_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0125_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0125_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0125_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0125_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0125_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0128,5,400,1.0,edd,0.0,
c05_replay_400_0128,5,400,1.0,wspt,0.0,
c05_replay_400_0128,5,400,1.0,atc,0.0,
c05_replay_400_0128,5,400,1.0,pfifo,0.0,
c05_replay_400_0128,5,400,1.0,mor,0.0,
c05_replay_400_0128,5,400,1.0,random,0.0,0.0
c05_replay_400_0128_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0128_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0128_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0128_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0128_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0128_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0126_m0.8,5,400,0.8,edd,20.99999999999997,
c05_replay_400_0126_m0.8,5,400,0.8,wspt,20.99999999999997,
c05_replay_400_0126_m0.8,5,400,0.8,atc,20.99999999999997,
c05_replay_400_0126_m0.8,5,400,0.8,pfifo,20.99999999999997,
c05_replay_400_0126_m0.8,5,400,0.8,mor,20.99999999999997,
c05_replay_400_0126_m0.8,5,400,0.8,random,20.99999999999997,20.99999999999997
c05_replay_400_0129_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0129_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0129_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0129_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0129_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0129_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0129_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0129_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0129_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0129_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0129_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0129_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0127,5,400,1.0,edd,0.0,
c05_replay_400_0127,5,400,1.0,wspt,0.0,
c05_replay_400_0127,5,400,1.0,atc,0.0,
c05_replay_400_0127,5,400,1.0,pfifo,0.0,
c05_replay_400_0127,5,400,1.0,mor,0.0,
c05_replay_400_0127,5,400,1.0,random,0.0,0.0
c05_replay_400_0129,5,400,1.0,edd,0.0,
c05_replay_400_0129,5,400,1.0,wspt,0.0,
c05_replay_400_0129,5,400,1.0,atc,0.0,
c05_replay_400_0129,5,400,1.0,pfifo,0.0,
c05_replay_400_0129,5,400,1.0,mor,0.0,
c05_replay_400_0129,5,400,1.0,random,0.0,0.0
c05_replay_400_0119_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0119_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0119_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0119_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0119_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0119_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0131_m0.8,5,400,0.8,edd,28.729600000000005,
c05_replay_400_0131_m0.8,5,400,0.8,wspt,37.92520000000002,
c05_replay_400_0131_m0.8,5,400,0.8,atc,28.729600000000005,
c05_replay_400_0131_m0.8,5,400,0.8,pfifo,28.729600000000005,
c05_replay_400_0131_m0.8,5,400,0.8,mor,28.729600000000005,
c05_replay_400_0131_m0.8,5,400,0.8,random,28.729600000000005,28.729600000000005
c05_replay_400_0130_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0130_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0130_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0130_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0130_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0130_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0125_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0125_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0125_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0125_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0125_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0125_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0125,5,400,1.0,edd,0.0,
c05_replay_400_0125,5,400,1.0,wspt,0.0,
c05_replay_400_0125,5,400,1.0,atc,0.0,
c05_replay_400_0125,5,400,1.0,pfifo,0.0,
c05_replay_400_0125,5,400,1.0,mor,0.0,
c05_replay_400_0125,5,400,1.0,random,0.0,0.0
c05_replay_400_0131_m0.6,5,400,0.6,edd,28.729600000000005,
c05_replay_400_0131_m0.6,5,400,0.6,wspt,62.15180000000001,
c05_replay_400_0131_m0.6,5,400,0.6,atc,28.729600000000005,
c05_replay_400_0131_m0.6,5,400,0.6,pfifo,28.729600000000005,
c05_replay_400_0131_m0.6,5,400,0.6,mor,28.729600000000005,
c05_replay_400_0131_m0.6,5,400,0.6,random,28.729600000000005,63.15180000000004
c05_replay_400_0130_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0130_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0130_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0130_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0130_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0130_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0134_m0.6,5,400,0.6,edd,656.2911999999999,
c05_replay_400_0134_m0.6,5,400,0.6,wspt,197.1477,
c05_replay_400_0134_m0.6,5,400,0.6,atc,147.30089999999998,
c05_replay_400_0134_m0.6,5,400,0.6,pfifo,656.2911999999999,
c05_replay_400_0134_m0.6,5,400,0.6,mor,1215.9489,
c05_replay_400_0134_m0.6,5,400,0.6,random,484.45709999999997,502.1298
c05_replay_400_0133_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0133_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0133_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0133_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0133_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0133_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0134,5,400,1.0,edd,0.0,
c05_replay_400_0134,5,400,1.0,wspt,0.0,
c05_replay_400_0134,5,400,1.0,atc,0.0,
c05_replay_400_0134,5,400,1.0,pfifo,0.0,
c05_replay_400_0134,5,400,1.0,mor,7.494399999999985,
c05_replay_400_0134,5,400,1.0,random,0.0,0.0
c05_replay_400_0133_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0133_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0133_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0133_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0133_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0133_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0134_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0134_m0.8,5,400,0.8,wspt,20.047799999999995,
c05_replay_400_0134_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0134_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0134_m0.8,5,400,0.8,mor,7.494399999999985,
c05_replay_400_0134_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0138_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0138_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0138_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0138_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0138_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0138_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0136,5,400,1.0,edd,21.729600000000005,
c05_replay_400_0136,5,400,1.0,wspt,21.729600000000005,
c05_replay_400_0136,5,400,1.0,atc,21.729600000000005,
c05_replay_400_0136,5,400,1.0,pfifo,21.729600000000005,
c05_replay_400_0136,5,400,1.0,mor,21.729600000000005,
c05_replay_400_0136,5,400,1.0,random,21.729600000000005,21.729600000000005
c05_replay_400_0135_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0135_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0135_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0135_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0135_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0135_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0126_m0.6,5,400,0.6,edd,20.99999999999997,
c05_replay_400_0126_m0.6,5,400,0.6,wspt,20.99999999999997,
c05_replay_400_0126_m0.6,5,400,0.6,atc,20.99999999999997,
c05_replay_400_0126_m0.6,5,400,0.6,pfifo,20.99999999999997,
c05_replay_400_0126_m0.6,5,400,0.6,mor,20.99999999999997,
c05_replay_400_0126_m0.6,5,400,0.6,random,20.99999999999997,20.99999999999997
c05_replay_400_0132,5,400,1.0,edd,0.0,
c05_replay_400_0132,5,400,1.0,wspt,0.0,
c05_replay_400_0132,5,400,1.0,atc,0.0,
c05_replay_400_0132,5,400,1.0,pfifo,0.0,
c05_replay_400_0132,5,400,1.0,mor,0.0,
c05_replay_400_0132,5,400,1.0,random,0.0,0.0
c05_replay_400_0136_m0.6,5,400,0.6,edd,21.729600000000005,
c05_replay_400_0136_m0.6,5,400,0.6,wspt,21.729600000000005,
c05_replay_400_0136_m0.6,5,400,0.6,atc,21.729600000000005,
c05_replay_400_0136_m0.6,5,400,0.6,pfifo,21.729600000000005,
c05_replay_400_0136_m0.6,5,400,0.6,mor,21.729600000000005,
c05_replay_400_0136_m0.6,5,400,0.6,random,21.729600000000005,21.729600000000005
c05_replay_400_0135_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0135_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0135_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0135_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0135_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0135_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0138_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0138_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0138_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0138_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0138_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0138_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0140_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0140_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0140_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0140_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0140_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0140_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0139_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0139_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0139_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0139_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0139_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0139_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0133,5,400,1.0,edd,0.0,
c05_replay_400_0133,5,400,1.0,wspt,0.0,
c05_replay_400_0133,5,400,1.0,atc,0.0,
c05_replay_400_0133,5,400,1.0,pfifo,0.0,
c05_replay_400_0133,5,400,1.0,mor,0.0,
c05_replay_400_0133,5,400,1.0,random,0.0,0.0
c05_replay_400_0139,5,400,1.0,edd,0.0,
c05_replay_400_0139,5,400,1.0,wspt,0.0,
c05_replay_400_0139,5,400,1.0,atc,0.0,
c05_replay_400_0139,5,400,1.0,pfifo,0.0,
c05_replay_400_0139,5,400,1.0,mor,0.0,
c05_replay_400_0139,5,400,1.0,random,0.0,0.0
c05_replay_400_0135,5,400,1.0,edd,0.0,
c05_replay_400_0135,5,400,1.0,wspt,0.0,
c05_replay_400_0135,5,400,1.0,atc,0.0,
c05_replay_400_0135,5,400,1.0,pfifo,0.0,
c05_replay_400_0135,5,400,1.0,mor,0.0,
c05_replay_400_0135,5,400,1.0,random,0.0,0.0
c05_replay_400_0137,5,400,1.0,edd,0.0,
c05_replay_400_0137,5,400,1.0,wspt,0.0,
c05_replay_400_0137,5,400,1.0,atc,0.0,
c05_replay_400_0137,5,400,1.0,pfifo,0.0,
c05_replay_400_0137,5,400,1.0,mor,0.0,
c05_replay_400_0137,5,400,1.0,random,0.0,0.0
c05_replay_400_0137_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0137_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0137_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0137_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0137_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0137_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0140_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0140_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0140_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0140_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0140_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0140_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0138,5,400,1.0,edd,0.0,
c05_replay_400_0138,5,400,1.0,wspt,0.0,
c05_replay_400_0138,5,400,1.0,atc,0.0,
c05_replay_400_0138,5,400,1.0,pfifo,0.0,
c05_replay_400_0138,5,400,1.0,mor,0.0,
c05_replay_400_0138,5,400,1.0,random,0.0,0.0
c05_replay_400_0143,5,400,1.0,edd,0.0,
c05_replay_400_0143,5,400,1.0,wspt,0.0,
c05_replay_400_0143,5,400,1.0,atc,0.0,
c05_replay_400_0143,5,400,1.0,pfifo,0.0,
c05_replay_400_0143,5,400,1.0,mor,0.0,
c05_replay_400_0143,5,400,1.0,random,0.0,0.0
c05_replay_400_0139_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0139_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0139_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0139_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0139_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0139_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0131,5,400,1.0,edd,28.729600000000005,
c05_replay_400_0131,5,400,1.0,wspt,28.729600000000005,
c05_replay_400_0131,5,400,1.0,atc,28.729600000000005,
c05_replay_400_0131,5,400,1.0,pfifo,28.729600000000005,
c05_replay_400_0131,5,400,1.0,mor,28.729600000000005,
c05_replay_400_0131,5,400,1.0,random,28.729600000000005,28.729600000000005
c05_replay_400_0141_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0141_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0141_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0141_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0141_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0141_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0141,5,400,1.0,edd,0.0,
c05_replay_400_0141,5,400,1.0,wspt,0.0,
c05_replay_400_0141,5,400,1.0,atc,0.0,
c05_replay_400_0141,5,400,1.0,pfifo,0.0,
c05_replay_400_0141,5,400,1.0,mor,0.0,
c05_replay_400_0141,5,400,1.0,random,0.0,0.0
c05_replay_400_0132_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0132_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0132_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0132_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0132_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0132_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0140,5,400,1.0,edd,0.0,
c05_replay_400_0140,5,400,1.0,wspt,0.0,
c05_replay_400_0140,5,400,1.0,atc,0.0,
c05_replay_400_0140,5,400,1.0,pfifo,0.0,
c05_replay_400_0140,5,400,1.0,mor,0.0,
c05_replay_400_0140,5,400,1.0,random,0.0,0.0
c05_replay_400_0142,5,400,1.0,edd,0.0,
c05_replay_400_0142,5,400,1.0,wspt,0.0,
c05_replay_400_0142,5,400,1.0,atc,0.0,
c05_replay_400_0142,5,400,1.0,pfifo,0.0,
c05_replay_400_0142,5,400,1.0,mor,0.0,
c05_replay_400_0142,5,400,1.0,random,0.0,0.0
c05_replay_400_0142_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0142_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0142_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0142_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0142_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0142_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0130,5,400,1.0,edd,0.0,
c05_replay_400_0130,5,400,1.0,wspt,0.0,
c05_replay_400_0130,5,400,1.0,atc,0.0,
c05_replay_400_0130,5,400,1.0,pfifo,0.0,
c05_replay_400_0130,5,400,1.0,mor,0.0,
c05_replay_400_0130,5,400,1.0,random,0.0,0.0
c05_replay_400_0142_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0142_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0142_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0142_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0142_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0142_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0137_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0137_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0137_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0137_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0137_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0137_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0143_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0143_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0143_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0143_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0143_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0143_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0144,5,400,1.0,edd,0.0,
c05_replay_400_0144,5,400,1.0,wspt,0.0,
c05_replay_400_0144,5,400,1.0,atc,0.0,
c05_replay_400_0144,5,400,1.0,pfifo,0.0,
c05_replay_400_0144,5,400,1.0,mor,0.0,
c05_replay_400_0144,5,400,1.0,random,0.0,0.0
c05_replay_400_0145_m0.8,5,400,0.8,edd,15.0,
c05_replay_400_0145_m0.8,5,400,0.8,wspt,15.0,
c05_replay_400_0145_m0.8,5,400,0.8,atc,15.0,
c05_replay_400_0145_m0.8,5,400,0.8,pfifo,15.0,
c05_replay_400_0145_m0.8,5,400,0.8,mor,15.0,
c05_replay_400_0145_m0.8,5,400,0.8,random,15.0,15.0
c05_replay_400_0144_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0144_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0144_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0144_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0144_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0144_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0145_m0.6,5,400,0.6,edd,30.955400000000026,
c05_replay_400_0145_m0.6,5,400,0.6,wspt,30.955400000000026,
c05_replay_400_0145_m0.6,5,400,0.6,atc,30.955400000000026,
c05_replay_400_0145_m0.6,5,400,0.6,pfifo,30.955400000000026,
c05_replay_400_0145_m0.6,5,400,0.6,mor,30.955400000000026,
c05_replay_400_0145_m0.6,5,400,0.6,random,30.955400000000026,30.955400000000026
c05_replay_400_0145,5,400,1.0,edd,15.0,
c05_replay_400_0145,5,400,1.0,wspt,15.0,
c05_replay_400_0145,5,400,1.0,atc,15.0,
c05_replay_400_0145,5,400,1.0,pfifo,15.0,
c05_replay_400_0145,5,400,1.0,mor,15.0,
c05_replay_400_0145,5,400,1.0,random,15.0,15.0
c05_replay_400_0144_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0144_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0144_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0144_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0144_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0144_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0146_m0.8,5,400,0.8,edd,0.0,
c05_replay_400_0146_m0.8,5,400,0.8,wspt,0.0,
c05_replay_400_0146_m0.8,5,400,0.8,atc,0.0,
c05_replay_400_0146_m0.8,5,400,0.8,pfifo,0.0,
c05_replay_400_0146_m0.8,5,400,0.8,mor,0.0,
c05_replay_400_0146_m0.8,5,400,0.8,random,0.0,0.0
c05_replay_400_0147_m0.8,5,400,0.8,edd,21.729600000000005,
c05_replay_400_0147_m0.8,5,400,0.8,wspt,21.729600000000005,
c05_replay_400_0147_m0.8,5,400,0.8,atc,21.729600000000005,
c05_replay_400_0147_m0.8,5,400,0.8,pfifo,21.729600000000005,
c05_replay_400_0147_m0.8,5,400,0.8,mor,21.729600000000005,
c05_replay_400_0147_m0.8,5,400,0.8,random,21.729600000000005,21.729600000000005
c05_replay_400_0136_m0.8,5,400,0.8,edd,21.729600000000005,
c05_replay_400_0136_m0.8,5,400,0.8,wspt,21.729600000000005,
c05_replay_400_0136_m0.8,5,400,0.8,atc,21.729600000000005,
c05_replay_400_0136_m0.8,5,400,0.8,pfifo,21.729600000000005,
c05_replay_400_0136_m0.8,5,400,0.8,mor,21.729600000000005,
c05_replay_400_0136_m0.8,5,400,0.8,random,21.729600000000005,21.729600000000005
c05_replay_400_0148_m0.6,5,400,0.6,edd,21.729600000000005,
c05_replay_400_0148_m0.6,5,400,0.6,wspt,45.7362,
c05_replay_400_0148_m0.6,5,400,0.6,atc,21.729600000000005,
c05_replay_400_0148_m0.6,5,400,0.6,pfifo,21.729600000000005,
c05_replay_400_0148_m0.6,5,400,0.6,mor,21.729600000000005,
c05_replay_400_0148_m0.6,5,400,0.6,random,36.136199999999974,21.729600000000005
c05_replay_400_0147,5,400,1.0,edd,21.729600000000005,
c05_replay_400_0147,5,400,1.0,wspt,21.729600000000005,
c05_replay_400_0147,5,400,1.0,atc,21.729600000000005,
c05_replay_400_0147,5,400,1.0,pfifo,21.729600000000005,
c05_replay_400_0147,5,400,1.0,mor,21.729600000000005,
c05_replay_400_0147,5,400,1.0,random,21.729600000000005,21.729600000000005
c05_replay_400_0146_m0.6,5,400,0.6,edd,0.0,
c05_replay_400_0146_m0.6,5,400,0.6,wspt,0.0,
c05_replay_400_0146_m0.6,5,400,0.6,atc,0.0,
c05_replay_400_0146_m0.6,5,400,0.6,pfifo,0.0,
c05_replay_400_0146_m0.6,5,400,0.6,mor,0.0,
c05_replay_400_0146_m0.6,5,400,0.6,random,0.0,0.0
c05_replay_400_0150_m0.6,5,400,0.6,edd,21.729600000000005,
c05_replay_400_0150_m0.6,5,400,0.6,wspt,21.729600000000005,
c05_replay_400_0150_m0.6,5,400,0.6,atc,21.729600000000005,
c05_replay_400_0150_m0.6,5,400,0.6,pfifo,21.729600000000005,
