update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-2.362484,96664.911987,80246.017212,126342.979819,1.994637,0.615044,68.225
1,-2.999846,96664.911987,80246.017212,126342.979819,1.908371,0.964144,3.965
2,-4.162586,96664.911987,80246.017212,126342.979819,1.761193,1.091033,4.054
3,-2.618292,96664.911987,80246.017212,126342.979819,1.826254,0.436475,4.044
4,-3.061605,96664.911987,80246.017212,126342.979819,1.809915,0.349186,3.989
5,-2.163067,96664.911987,80246.017212,126342.979819,1.933555,1.450157,4.109
6,-4.756646,96664.911987,80246.017212,126342.979819,1.733856,0.611944,3.996
7,-0.928707,96664.911987,80246.017212,126342.979819,1.878722,0.416750,4.253
8,-1.363904,96664.911987,80246.017212,126342.979819,1.879914,0.400651,4.491
9,-4.286897,96664.911987,80246.017212,126342.979819,1.738613,1.678644,3.725
10,-3.167166,96664.911987,80246.017212,126342.979819,2.082412,0.557865,4.295
11,-1.982028,96664.911987,80246.017212,126342.979819,2.053365,9.853353,4.456
12,-2.045731,96664.911987,80246.017212,126342.979819,2.140936,0.899576,4.711
13,-3.037118,96664.911987,80246.017212,126342.979819,1.895077,1.848049,4.495
14,-5.769340,96664.911987,80246.017212,126342.979819,2.147577,0.630283,4.870
15,-3.328556,96664.911987,80246.017212,126342.979819,1.898479,1.884241,4.306
16,-3.891966,96664.911987,80246.017212,126342.979819,1.866114,1.298346,3.979
17,-4.145458,96664.911987,80246.017212,126342.979819,1.793626,0.908554,3.898
18,-5.129837,96664.911987,80246.017212,126342.979819,2.067221,1.688354,4.531
19,-3.827642,96664.911987,80246.017212,126342.979819,1.887036,0.873313,4.122
20,-3.241460,67250.759747,76756.000384,71909.453625,2.062835,0.949604,50.992
21,-3.348893,67250.759747,76756.000384,71909.453625,1.791373,0.728273,1.892
22,-3.291874,67250.759747,76756.000384,71909.453625,1.772121,0.960132,2.188
23,-4.524775,67250.759747,76756.000384,71909.453625,1.752241,1.717202,2.284
24,-5.631597,67250.759747,76756.000384,71909.453625,1.641245,0.708713,2.106
25,-1.647641,67250.759747,76756.000384,71909.453625,1.771305,0.522232,2.326
26,-2.256198,67250.759747,76756.000384,71909.453625,1.846308,0.551251,2.304
27,-2.739110,67250.759747,76756.000384,71909.453625,1.935421,0.749838,2.455
28,-1.651431,67250.759747,76756.000384,71909.453625,1.892032,0.481869,2.061
29,-2.796005,67250.759747,76756.000384,71909.453625,2.037019,1.072909,2.509
30,-1.830753,67250.759747,76756.000384,71909.453625,1.595775,2.056731,2.079
31,-4.370198,67250.759747,76756.000384,71909.453625,1.753100,0.974286,2.258
32,-2.949452,67250.759747,76756.000384,71909.453625,1.542671,0.617438,2.164
33,-2.991831,67250.759747,76756.000384,71909.453625,1.582555,1.086862,2.323
34,-3.250275,67250.759747,76756.000384,71909.453625,1.892991,0.964458,2.727
35,-3.512332,67250.759747,76756.000384,71909.453625,2.186940,1.125606,2.714
36,-2.735001,67250.759747,76756.000384,71909.453625,1.792243,1.043710,2.270
37,-3.218411,67250.759747,76756.000384,71909.453625,1.890111,0.542639,2.361
38,-2.904639,67250.759747,76756.000384,71909.453625,1.861001,1.144082,1.926
39,-3.810133,67250.759747,76756.000384,71909.453625,2.016477,1.225758,2.110
40,-5.643237,5740.384291,15434.771769,92022.161013,2.153558,1.319210,36.156
41,-2.747839,5740.384291,15434.771769,92022.161013,1.784145,0.831467,2.142
42,-4.049000,5740.384291,15434.771769,92022.161013,1.834260,1.950389,2.264
43,-3.270476,5740.384291,15434.771769,92022.161013,1.883853,0.476146,2.282
44,-2.576040,5740.384291,15434.771769,92022.161013,1.611898,1.702705,2.220
45,-2.690557,5740.384291,15434.771769,92022.161013,1.719160,1.131318,2.111
46,-4.439169,5740.384291,15434.771769,92022.161013,2.160189,0.719360,2.787
47,-2.291777,5740.384291,15434.771769,92022.161013,2.154340,1.773542,2.416
48,-8.609761,5740.384291,15434.771769,92022.161013,1.889519,3.281197,2.350
49,-2.025139,5740.384291,15434.771769,92022.161013,2.189343,0.495466,2.579
