update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-3.495632,477.285288,418.221888,455.337713,1.345303,1.372235,69.035
1,-4.146597,477.285288,418.221888,455.337713,1.518251,5.170867,10.757
2,-2.989166,477.285288,418.221888,455.337713,1.441686,1.344178,9.114
3,-3.547727,477.285288,418.221888,455.337713,1.562900,1.429577,11.654
4,-2.525507,477.285288,418.221888,455.337713,1.204911,0.786234,6.722
5,-1.724110,477.285288,418.221888,455.337713,1.101803,0.443377,11.351
6,-0.669720,477.285288,418.221888,455.337713,1.510385,0.360362,13.477
7,-2.474101,477.285288,418.221888,455.337713,1.428847,0.772878,13.163
8,-2.057725,477.285288,418.221888,455.337713,1.262011,0.651182,14.899
9,-3.456055,477.285288,418.221888,455.337713,1.243825,1.452630,7.374
10,-4.126681,477.285288,418.221888,455.337713,1.333514,2.355630,10.758
11,-3.820314,477.285288,418.221888,455.337713,1.331788,1.362482,13.030
12,-4.140522,477.285288,418.221888,455.337713,1.431432,3.091486,9.651
13,-3.430536,477.285288,418.221888,455.337713,1.322621,1.276616,15.880
14,-3.062418,477.285288,418.221888,455.337713,1.570483,1.193128,12.328
15,-2.791964,477.285288,418.221888,455.337713,1.298957,1.159560,13.097
16,-1.318912,477.285288,418.221888,455.337713,1.102455,1.544311,9.722
17,-4.528370,477.285288,418.221888,455.337713,1.086157,2.379806,11.615
18,-3.371812,477.285288,418.221888,455.337713,1.449699,1.413456,13.091
19,-2.693244,477.285288,418.221888,455.337713,1.034417,1.570448,11.167
20,-3.720050,501.658800,410.930213,570.015600,1.253306,1.957493,68.612
21,-2.638067,501.658800,410.930213,570.015600,1.427317,1.466862,12.240
22,-2.098860,501.658800,410.930213,570.015600,1.066635,1.299755,10.590
23,-3.163036,501.658800,410.930213,570.015600,0.816485,2.154415,5.206
24,-3.422944,501.658800,410.930213,570.015600,1.013530,1.566360,9.775
25,-6.791211,501.658800,410.930213,570.015600,1.204337,3.351870,10.514
26,-2.251415,501.658800,410.930213,570.015600,1.468437,0.950939,11.654
27,-2.169538,501.658800,410.930213,570.015600,1.360513,1.633959,10.336
28,-3.099132,501.658800,410.930213,570.015600,1.270472,2.363007,8.630
29,-3.780566,501.658800,410.930213,570.015600,1.083672,2.172993,9.456
30,-3.952375,501.658800,410.930213,570.015600,1.312263,2.119623,12.556
31,-1.701147,501.658800,410.930213,570.015600,1.123387,2.017423,9.830
32,-2.881004,501.658800,410.930213,570.015600,1.609820,1.863873,9.648
33,-2.902124,501.658800,410.930213,570.015600,1.424196,2.074485,11.566
34,-1.922182,501.658800,410.930213,570.015600,1.354013,1.290354,14.411
35,-3.633301,501.658800,410.930213,570.015600,1.254325,2.166958,12.905
36,-1.596400,501.658800,410.930213,570.015600,1.430765,0.922427,8.563
37,-2.447511,501.658800,410.930213,570.015600,1.576370,1.482573,11.885
38,-1.087510,501.658800,410.930213,570.015600,1.204149,1.377048,10.059
39,-3.382450,501.658800,410.930213,570.015600,1.419299,1.763646,10.873
40,-2.973019,462.874363,410.930213,521.892700,1.400438,1.160140,50.035
41,-1.984175,462.874363,410.930213,521.892700,1.507819,1.387223,11.209
42,-2.640316,462.874363,410.930213,521.892700,1.071095,0.907781,11.857
43,-2.402937,462.874363,410.930213,521.892700,1.411361,0.581005,14.415
44,-2.462239,462.874363,410.930213,521.892700,1.229386,1.283249,13.221
45,-2.956576,462.874363,410.930213,521.892700,1.330567,0.986978,12.323
46,-3.482912,462.874363,410.930213,521.892700,1.437430,1.411574,11.424
47,-2.344338,462.874363,410.930213,521.892700,1.360050,1.869046,15.003
48,-4.219763,462.874363,410.930213,521.892700,1.362094,1.738157,10.158
49,-3.917690,462.874363,410.930213,521.892700,1.228423,2.667465,10.542
50,-1.741596,462.874363,410.930213,521.892700,1.861295,1.140443,13.000
51,-3.960848,462.874363,410.930213,521.892700,1.271858,3.091565,11.810
52,-4.302945,462.874363,410.930213,521.892700,1.474256,2.432900,11.642
53,-4.114842,462.874363,410.930213,521.892700,1.527569,2.705507,15.465
54,-4.452097,462.874363,410.930213,521.892700,1.383678,2.556648,12.095
55,-4.777196,462.874363,410.930213,521.892700,1.433019,3.707684,14.715
56,-3.630946,462.874363,410.930213,521.892700,1.342777,2.707906,10.370
57,-3.254172,462.874363,410.930213,521.892700,1.360221,1.538542,10.205
58,-3.631050,462.874363,410.930213,521.892700,1.312384,1.724316,9.640
59,-3.841329,462.874363,410.930213,521.892700,1.488267,2.764198,6.845
60,-7.479958,448.368300,410.867713,462.516300,1.638874,5.708775,70.017
61,-1.866712,448.368300,410.867713,462.516300,1.570430,2.626391,8.054
62,-5.509753,448.368300,410.867713,462.516300,1.307390,2.378233,12.210
63,-2.686439,448.368300,410.867713,462.516300,1.351972,1.634603,9.431
64,-3.048737,448.368300,410.867713,462.516300,1.089299,1.069167,5.853
65,-3.257581,448.368300,410.867713,462.516300,0.991569,2.346865,9.014
66,-4.102763,448.368300,410.867713,462.516300,1.475900,1.395503,11.976
67,-2.976526,448.368300,410.867713,462.516300,1.297558,2.989582,9.469
68,-4.543478,448.368300,410.867713,462.516300,1.396753,2.558183,11.833
69,-2.718357,448.368300,410.867713,462.516300,1.537655,1.379361,11.774
70,-3.913182,448.368300,410.867713,462.516300,1.489444,2.324700,8.029
71,-3.414960,448.368300,410.867713,462.516300,1.530898,2.004024,13.734
72,-3.142974,448.368300,410.867713,462.516300,1.453332,1.174799,13.657
73,-1.763122,448.368300,410.867713,462.516300,1.241334,1.359503,9.087
74,-4.311087,448.368300,410.867713,462.516300,1.577965,2.862639,15.001
75,-3.454813,448.368300,410.867713,462.516300,1.542568,1.712334,14.280
76,-1.864282,448.368300,410.867713,462.516300,1.405314,2.105659,12.743
77,-5.489701,448.368300,410.867713,462.516300,1.134224,2.940247,7.583
78,-6.028801,448.368300,410.867713,462.516300,1.260057,5.792870,10.957
79,-4.253819,448.368300,410.867713,462.516300,2.025507,3.419408,15.221
80,-2.904785,452.531450,410.992713,466.585725,1.243458,2.219716,88.893
81,-2.973366,452.531450,410.992713,466.585725,1.276725,2.379975,14.363
82,-5.605722,452.531450,410.992713,466.585725,1.408270,2.433386,10.638
83,-2.957837,452.531450,410.992713,466.585725,1.402568,1.885563,13.721
84,-4.212853,452.531450,410.992713,466.585725,1.203581,2.339208,8.702
85,-2.809114,452.531450,410.992713,466.585725,1.731954,1.277080,13.397
86,-2.790051,452.531450,410.992713,466.585725,1.239647,1.746604,9.563
87,-4.898165,452.531450,410.992713,466.585725,1.038071,1.823751,9.957
88,-1.938899,452.531450,410.992713,466.585725,1.487135,1.186232,13.419
89,-2.583832,452.531450,410.992713,466.585725,1.257350,0.884241,12.586
90,-2.415691,452.531450,410.992713,466.585725,1.018760,1.748844,9.296
91,-4.473440,452.531450,410.992713,466.585725,1.259434,1.708624,9.723
92,-2.784542,452.531450,410.992713,466.585725,1.583466,1.578860,12.946
93,-2.626843,452.531450,410.992713,466.585725,1.567763,0.944186,9.625
94,-2.710181,452.531450,410.992713,466.585725,1.124041,1.546881,12.115
95,-2.562398,452.531450,410.992713,466.585725,1.683454,0.854518,15.707
96,-3.748955,452.531450,410.992713,466.585725,1.612785,1.375607,12.698
97,-3.860114,452.531450,410.992713,466.585725,1.095393,1.098069,14.201
98,-3.746106,452.531450,410.992713,466.585725,1.355516,1.027195,12.770
99,-3.763984,452.531450,410.992713,466.585725,1.381702,1.526434,11.464
100,-2.555729,456.470013,412.032638,468.750350,1.569210,1.523982,93.866
101,-1.920543,456.470013,412.032638,468.750350,1.520177,1.247268,15.603
102,-4.118615,456.470013,412.032638,468.750350,1.035016,2.089542,12.536
103,-2.245839,456.470013,412.032638,468.750350,1.068234,1.335796,9.166
104,-4.550636,456.470013,412.032638,468.750350,1.117776,1.466709,7.968
105,-2.760725,456.470013,412.032638,468.750350,1.183422,1.130948,11.117
106,-0.705981,456.470013,412.032638,468.750350,1.207133,0.449725,7.204
107,-1.593016,456.470013,412.032638,468.750350,1.399656,0.733933,10.765
108,-1.822130,456.470013,412.032638,468.750350,1.421745,1.713105,13.190
109,-5.809901,456.470013,412.032638,468.750350,1.110648,1.756424,10.565
110,-1.753908,456.470013,412.032638,468.750350,1.417333,1.156296,15.762
111,-3.094014,456.470013,412.032638,468.750350,1.230931,1.796344,9.918
112,-3.394784,456.470013,412.032638,468.750350,1.091951,1.321600,10.982
113,-3.588919,456.470013,412.032638,468.750350,1.060833,1.701075,12.585
114,-7.585737,456.470013,412.032638,468.750350,1.506748,2.736691,10.981
115,-1.462813,456.470013,412.032638,468.750350,1.153282,0.917795,10.193
116,-1.551951,456.470013,412.032638,468.750350,1.366632,1.607422,12.315
117,-3.832264,456.470013,412.032638,468.750350,1.150823,1.280819,7.393
118,-2.398767,456.470013,412.032638,468.750350,1.564354,1.992067,14.890
119,-3.606361,456.470013,412.032638,468.750350,1.332119,1.249696,10.888
120,-1.540712,450.518100,411.617713,451.459725,1.593821,1.458530,69.365
121,-2.389911,450.518100,411.617713,451.459725,1.307545,0.816775,10.605
122,-3.110138,450.518100,411.617713,451.459725,1.443695,1.012186,12.892
123,-2.015087,450.518100,411.617713,451.459725,1.000604,1.444849,12.811
124,-4.218681,450.518100,411.617713,451.459725,1.038681,1.253543,11.726
125,-3.142408,450.518100,411.617713,451.459725,1.513894,1.925447,12.436
126,-2.532005,450.518100,411.617713,451.459725,1.108058,0.800307,13.436
127,-3.241873,450.518100,411.617713,451.459725,1.130943,1.354383,10.784
128,-2.379231,450.518100,411.617713,451.459725,1.110452,1.174527,12.613
