update,mean_train_return,dev_primary,dev_l0,dev_full,entropy,value_loss,seconds
0,-1.060506,462.080812,418.739588,526.362313,1.727536,0.309047,7.542
1,-4.147406,462.080812,418.739588,526.362313,1.612874,2.527449,1.508
2,-1.749692,462.080812,418.739588,526.362313,1.623388,1.092466,1.313
3,-4.484456,462.080812,418.739588,526.362313,1.378801,1.753896,1.206
4,-1.403148,462.080812,418.739588,526.362313,1.668793,0.754715,1.359
5,-1.941752,462.080812,418.739588,526.362313,1.675570,0.829036,1.399
6,-2.707367,462.080812,418.739588,526.362313,1.534130,1.101888,1.456
7,-4.643001,462.080812,418.739588,526.362313,1.312798,2.110021,1.323
8,-3.855050,462.080812,418.739588,526.362313,1.768977,2.005938,1.583
9,-3.730102,462.080812,418.739588,526.362313,1.937501,1.377004,1.772
10,-3.313681,462.080812,418.739588,526.362313,1.596811,1.479254,1.467
11,-1.492692,462.080812,418.739588,526.362313,1.516244,0.577506,1.348
12,-3.466046,462.080812,418.739588,526.362313,1.626170,1.886399,1.421
13,-3.221166,462.080812,418.739588,526.362313,1.437724,1.333862,1.287
14,-0.673007,462.080812,418.739588,526.362313,1.885137,0.506033,1.707
15,-2.762077,462.080812,418.739588,526.362313,1.864133,1.505755,1.552
16,-2.390961,462.080812,418.739588,526.362313,1.864068,1.016761,1.403
17,-3.216575,462.080812,418.739588,526.362313,1.664764,2.146743,1.446
18,-3.211577,462.080812,418.739588,526.362313,1.814450,1.443543,1.440
19,-3.892456,462.080812,418.739588,526.362313,1.594331,2.306383,1.471
20,-1.189727,492.458375,411.072913,527.307581,1.697526,0.722872,7.119
21,-1.632862,492.458375,411.072913,527.307581,1.599258,1.329376,1.503
22,-3.661585,492.458375,411.072913,527.307581,1.415977,1.022742,1.337
23,-1.278950,492.458375,411.072913,527.307581,1.510187,0.818354,1.235
24,-2.853076,492.458375,411.072913,527.307581,1.450498,0.746232,1.416
25,-3.161535,492.458375,411.072913,527.307581,1.822850,1.243146,1.469
